id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
334,0,8,2,0,2,0,0,0,2|2|228|228|228|228|228|228,255|255|228|228|228|228|228|228,-1|1|-28|-28|-28|-28|-28|-28,-7|-7|-28|-28|-28|-28|-28|-28,-5|5|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-29|-30,126|126|59110|58855|58854|59366|59110|59366,1,0,0,16,255,208
335,0,8,3,0,3,0,0,0,2|2|2|228|227|228|228|228,255|255|255|228|231|229|229|229,-2|2|0|-26|-28|-29|-28|-28,-7|-7|-5|-28|-28|-28|-28|-28,-5|5|0|-28|-28|-28|-28|-28,0|0|0|-28|-28|-28|-28|-28,126|126|126|58596|58596|58596|58596|58596,1,0,0,16,255,208
336,0,8,2,0,2,0,0,0,3|3|228|228|229|230|229|229,255|255|228|228|228|228|228|228,-1|1|-27|-26|-25|-25|-25|-25,-8|-8|-23|-23|-23|-22|-22|-21,-5|5|-25|-24|-23|-25|-25|-26,0|0|-27|-27|-27|-26|-26|-26,214|214|58339|58339|59365|58342|58339|58339,1,0,0,16,255,208
337,0,8,3,0,3,0,0,0,3|3|3|228|228|228|228|228,255|255|255|228|228|228|228|228,-2|2|0|-28|-28|-28|-28|-28,-8|-8|-5|-28|-28|-28|-28|-28,-5|5|0|-28|-28|-28|-28|-28,0|0|0|-28|-28|-28|-28|-28,214|214|214|58596|58596|58596|58596|58596,1,0,0,16,255,208
338,0,8,5,0,5,0,0,0,2|2|2|2|3|228|228|228,255|255|255|255|255|228|228|228,-2|2|-4|4|0|-28|-28|-28,-7|-7|-7|-7|-5|-28|-28|-28,-5|5|-8|8|0|-28|-28|-28,0|0|0|0|0|-28|-29|-30,126|126|126|126|214|59367|59366|59367,1,0,0,16,255,208
339,0,8,4,0,4,0,0,0,3|3|2|2|228|227|228|228,255|255|255|255|230|229|229|229,-2|2|-4|4|-29|-28|-28|-28,-7|-7|-7|-7|-28|-28|-28|-28,-5|5|-8|8|-28|-28|-28|-28,0|0|0|0|-28|-28|-28|-28,214|214|126|126|58596|58596|58596|58596,1,0,0,16,255,208
340,0,8,6,0,6,0,0,0,3|3|2|2|2|2|229|229,255|255|255|255|255|255|228|228,-2|2|-4|4|-1|1|-24|-25,-7|-7|-7|-7|-6|-6|-21|-20,-5|5|-8|8|-3|3|-25|-25,0|0|0|0|0|0|-26|-26,214|214|126|126|126|126|58339|58339,1,0,0,16,255,208
341,0,8,4,0,4,0,0,0,3|3|3|3|228|228|228|228,255|255|255|255|228|228|228|228,-2|2|-4|4|-28|-28|-28|-28,-7|-7|-8|-8|-28|-28|-28|-28,-5|5|-8|8|-28|-28|-28|-28,0|0|0|0|-28|-28|-28|-28,214|214|214|214|58596|58596|58596|58596,1,0,0,16,255,208
342,0,8,4,0,4,0,0,0,2|2|5|5|228|228|228|228,255|255|255|255|228|228|228|228,-1|1|-1|1|-28|-28|-28|-28,-8|-8|-7|-7|-28|-28|-28|-28,-4|5|-5|5|-28|-28|-28|-28,0|0|0|0|-28|-28|-29|-30,126|126|263|263|59366|59622|59367|59879,1,0,0,16,255,208
343,0,8,6,0,6,0,0,0,2|2|5|5|2|2|227|228,255|255|255|255|255|255|229|229,-1|1|-1|1|-3|3|-28|-28,-8|-8|-7|-7|-7|-7|-28|-28,-4|5|-5|5|-5|5|-28|-28,0|0|0|0|0|0|-28|-28,126|126|263|263|126|126|58596|58596,1,0,0,16,255,208
344,0,8,1,0,1,0,0,0,2|228|228|228|228|231|229|229,255|229|228|228|228|228|228|227,0|-27|-26|-25|-25|-24|-24|-25,6|-26|-24|-22|-22|-21|-20|-24,0|-25|-24|-22|-24|-25|-25|-25,0|-26|-24|-26|-26|-26|-26|-26,126|58338|58339|58339|58339|58854|58339|58339,-1,0,0,16,255,208
345,0,8,2,0,2,0,0,0,2|2|228|228|228|228|228|228,255|255|228|228|228|228|228|228,-1|1|-28|-28|-28|-28|-28|-28,7|7|-28|-28|-28|-28|-28|-28,-5|5|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,126|126|58596|58596|58596|58596|58596|58596,-1,0,0,16,255,208
346,0,8,3,0,3,0,0,0,2|2|2|228|228|228|228|228,255|255|255|228|228|228|228|228,-2|2|0|-28|-28|-28|-28|-28,7|7|5|-28|-28|-28|-28|-28,-5|5|0|-28|-28|-28|-28|-28,0|0|0|-28|-28|-28|-29|-30,126|126|126|59110|59366|59622|59110|59623,-1,0,0,16,255,208
347,0,8,2,0,2,0,0,0,3|3|230|230|229|228|226|228,255|255|228|228|230|229|229|229,-1|1|-26|-26|-29|-28|-28|-28,8|8|-28|-28|-28|-28|-28|-28,-5|5|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,214|214|58596|58596|58596|58596|58596|58596,-1,0,0,16,255,208
348,0,8,3,0,3,0,0,0,3|3|3|228|228|232|231|230,255|255|255|228|228|228|228|226,-2|2|0|-25|-25|-24|-24|-24,8|8|5|-26|-26|-26|-26|-25,-5|5|0|-23|-24|-25|-25|-25,0|0|0|-26|-26|-26|-26|-26,214|214|214|58339|58339|59109|58341|58339,-1,0,0,16,255,208
349,0,8,5,0,5,0,0,0,2|2|2|2|3|228|228|228,255|255|255|255|255|228|228|228,-2|2|-4|4|0|-28|-28|-28,7|7|7|7|5|-28|-28|-28,-5|5|-8|8|0|-28|-28|-28,0|0|0|0|0|-28|-28|-28,126|126|126|126|214|58596|58596|58596,-1,0,0,16,255,208
350,0,8,4,0,4,0,0,0,3|3|2|2|228|228|228|228,255|255|255|255|228|228|228|228,-2|2|-4|4|-28|-28|-28|-28,7|7|7|7|-28|-28|-28|-28,-5|5|-8|8|-28|-28|-28|-28,0|0|0|0|-28|-28|-29|-30,214|214|126|126|59366|59622|59111|59623,-1,0,0,16,255,208
351,0,8,6,0,6,0,0,0,3|3|2|2|2|2|226|228,255|255|255|255|255|255|229|229,-2|2|-4|4|-1|1|-28|-28,7|7|7|7|6|6|-28|-28,-5|5|-8|8|-3|3|-28|-28,0|0|0|0|0|0|-28|-28,214|214|126|126|126|126|58596|58596,-1,0,0,16,255,208
352,0,8,4,0,4,0,0,0,3|3|3|3|228|232|230|230,255|255|255|255|230|230|229|226,-2|2|-4|4|-24|-24|-24|-24,7|7|8|8|-24|-24|-24|-23,-5|5|-8|8|-25|-25|-25|-25,0|0|0|0|-26|-26|-26|-26,214|214|214|214|58339|59107|58341|58339,-1,0,0,16,255,208
353,0,8,4,0,4,0,0,0,2|2|5|5|228|228|228|228,255|255|255|255|228|228|228|228,-1|1|-1|1|-28|-28|-28|-28,8|8|7|7|-28|-28|-28|-28,-4|5|-5|5|-28|-28|-28|-28,0|0|0|0|-28|-28|-28|-28,126|126|263|263|58596|58596|58596|58596,-1,0,0,16,255,208
354,0,8,6,0,6,0,0,0,2|2|5|5|2|2|228|228,255|255|255|255|255|255|228|228,-1|1|-1|1|-3|3|-28|-28,8|8|7|7|7|7|-28|-28,-4|5|-5|5|-5|5|-28|-28,0|0|0|0|0|0|-29|-30,126|126|263|263|126|126|59111|59623,-1,0,0,16,255,208
355,0,2,1,0,2,0,0,0,1|1|230|230|229|228|64|226,255|255|227|228|230|228|228|228,-6|6|-26|-26|-29|-28|-28|-28,21|21|-28|-28|-28|-28|-28|-28,-2|2|-28|-28|-28|-28|-28|-28,20|20|-28|-28|-28|-28|-28|-28,132|133|58596|58596|58596|58596|58596|58596,-1,0,0,20,255,208
356,0,2,1,0,4,0,0,0,1|1|1|1|228|229|226|230,255|255|255|255|226|226|226|64,-6|6|-7|7|-24|-24|-24|-24,21|21|21|21|-21|-19|-17|-18,-2|2|-4|4|-25|-25|-25|-26,20|20|20|20|-26|-26|-26|-26,132|133|132|133|58339|58851|58598|58339,-1,0,0,20,255,208
357,0,3,2,0,4,0,0,0,1|1|1|1|228|228|228|228,255|255|255|255|228|228|228|228,-6|6|-7|7|-28|-28|-28|-28,21|21|21|21|-28|-28|-28|-28,-2|2|-4|4|-28|-28|-28|-28,20|20|20|20|-28|-28|-28|-28,132|133|132|133|58596|58596|58596|58596,-1,0,0,20,255,208
358,0,3,2,0,6,0,0,0,1|1|1|1|1|1|228|228,255|255|255|255|255|255|228|228,-6|6|-7|7|-5|5|-28|-28,21|21|21|21|21|21|-28|-28,-2|2|-4|4|-1|1|-28|-28,20|20|20|20|20|20|-29|-30,132|133|132|133|132|133|59109|59623,-1,0,0,20,255,208
359,0,2,2,0,6,0,0,0,1|1|1|1|1|1|225|227,255|255|255|255|255|255|227|227,-6|6|-7|7|-5|5|-28|-28,21|21|21|21|21|21|-28|-28,-2|2|-4|4|-1|1|-28|-28,20|20|20|20|20|20|-28|-28,132|133|132|133|132|133|58596|58596,-1,0,0,20,255,208
360,0,2,2,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,208
361,0,1,2,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,208
362,0,2,3,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,208
363,0,2,2,0,6,0,0,0,2|2|2|2|2|2|227|229,255|255|255|255|255|255|231|231,-6|6|-7|7|-5|5|-28|-28,21|21|21|21|21|21|-28|-28,-2|2|-4|4|-1|1|-28|-28,20|20|20|20|20|20|-28|-28,151|152|151|152|151|152|58596|58596,-1,0,0,20,255,208
364,0,2,2,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,151|152|151|152|151|152|151|152,-1,0,0,20,255,208
365,0,1,2,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,151|152|151|152|151|152|151|152,-1,0,0,20,255,208
366,0,3,1,4,2,0,0,0,1|1|229|229|229|229|229|229,255|255|229|229|229|229|229|229,0|0|-27|-27|-27|-27|-27|-27,6|6|-27|-27|-27|-27|-27|-27,-4|4|-27|-27|-27|-27|-27|-27,0|0|-27|-27|-28|-29|-29|-30,233|233|59110|59110|59877|59878|59366|59623,0,0,0,13,255,208
367,0,8,1,0,1,0,0,0,112|226|227|226|226|227|227|227,255|227|230|226|227|227|230|227,0|-29|-27|-28|-29|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,31|58596|58596|58596|58596|58596|58596|58596,1,0,0,7,6,208
368,0,9,2,0,2,0,0,0,112|112|228|228|228|230|227|227,255|255|226|226|227|227|227|227,1|-1|-29|-29|-28|-29|-29|-29,-1|-1|-29|-29|-29|-29|-29|-29,0|0|-29|-29|-29|-30|-30|-29,0|0|-25|-26|-26|-26|-26|-26,31|31|58339|58339|58339|58851|58854|58339,1,0,0,7,6,208
369,0,10,3,0,3,0,0,0,112|112|112|227|227|227|227|227,255|255|255|227|227|227|227|227,1|-1|0|-29|-29|-29|-29|-29,-1|-1|0|-29|-29|-29|-29|-29,0|0|0|-29|-29|-29|-29|-29,0|0|0|-29|-29|-29|-29|-29,31|31|31|58339|58339|58339|58339|58339,1,0,0,7,6,208
370,0,11,4,0,4,0,0,0,112|112|112|112|227|227|227|227,255|255|255|255|227|227|227|227,1|-1|0|0|-29|-29|-29|-29,-2|-2|0|0|-29|-29|-29|-29,0|0|-3|3|-29|-29|-29|-29,0|0|0|0|-29|-29|-29|-30,31|31|31|31|58853|58853|59366|59623,1,0,0,7,6,208
371,0,12,1,0,1,0,0,0,116|230|230|230|230|228|230|228,255|230|230|230|230|230|230|228,0|-25|-25|-25|-26|-28|-28|-28,-2|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,32|58596|58596|58596|58596|58596|58596|58596,1,0,0,7,6,208
372,0,12,2,0,4,0,0,0,112|116|112|116|228|232|228|230,255|255|255|255|230|228|228|230,-1|0|1|0|-26|-26|-26|-28,-3|-2|-3|-2|-28|-28|-26|-26,0|0|0|0|-26|-26|-26|-26,0|0|0|0|-26|-26|-26|-26,31|32|31|32|58082|59109|58854|58084,1,0,0,7,6,208
373,0,12,3,0,3,0,0,0,112|116|112|226|226|226|226|226,255|255|255|226|226|226|226|226,-1|0|1|-30|-30|-30|-30|-30,-3|-2|-3|-30|-30|-30|-30|-30,0|0|0|-30|-30|-30|-30|-30,0|0|0|-30|-30|-30|-30|-30,31|32|31|58082|58082|58082|58082|58082,1,0,0,7,6,208
374,0,12,3,0,3,0,0,0,112|113|112|226|226|226|226|226,255|255|255|226|226|226|226|226,-1|0|1|-30|-30|-30|-30|-30,-4|-3|-4|-30|-30|-30|-30|-30,0|0|0|-30|-30|-30|-30|-30,0|0|0|-30|-30|-30|-30|-29,31|32|31|59110|59110|59110|59367|59624,1,0,0,7,6,208
375,0,12,2,0,2,0,0,0,113|113|232|232|232|232|232|232,255|255|228|228|228|228|227|228,0|0|-26|-26|-25|-27|-28|-28,-4|-4|-28|-28|-28|-28|-28|-28,-6|6|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,32|32|58596|58596|58596|58596|58596|58596,1,0,0,7,6,208
376,0,12,4,0,4,0,0,0,113|113|112|112|232|231|229|229,255|255|255|255|230|228|231|232,0|0|1|-1|-24|-25|-26|-28,-4|-4|-1|-1|-28|-24|-24|-24,-6|6|0|0|-28|-28|-28|-27,0|0|0|0|-26|-26|-26|-26,32|32|31|31|59108|59110|59110|58597,1,0,0,7,6,208
377,0,12,3,0,3,0,0,0,114|112|112|227|227|227|227|227,255|255|255|227|227|227|227|227,0|1|-1|-29|-29|-29|-29|-29,-4|-1|-1|-29|-29|-29|-29|-29,0|0|0|-29|-29|-29|-29|-29,0|0|0|-29|-29|-29|-29|-29,33|31|31|58339|58339|58339|58339|58339,1,0,0,7,6,208
378,0,11,1,0,2,0,0,0,3|3|227|227|227|227|227|227,255|255|227|227|227|227|227|227,2|-2|-29|-29|-29|-29|-29|-29,-1|-1|-29|-29|-29|-29|-29|-29,0|0|-29|-29|-29|-29|-29|-29,0|0|-29|-29|-29|-29|-29|-29,99|99|59110|59110|59110|59366|59623|59880,1,0,0,25,0,208
379,0,11,2,0,2,0,0,0,3|3|229|229|229|231|229|231,255|255|230|230|230|229|227|227,2|-2|-28|-26|-26|-25|-25|-25,-1|-1|-25|-25|-25|-25|-25|-25,0|0|-25|-25|-25|-25|-25|-25,0|0|-25|-25|-25|-25|-25|-25,99|99|59367|59367|59367|59367|59367|59367,1,0,0,25,0,208
380,0,11,4,0,4,0,0,0,3|3|2|2|231|231|231|231,255|255|255|255|229|227|231|231,3|-3|4|-4|-27|-27|-27|-29,-1|-1|-1|-1|-29|-25|-26|-26,0|0|0|0|-26|-26|-26|-27,0|0|0|0|-26|-26|-26|-26,99|99|99|99|59110|59110|59110|59110,1,0,0,25,0,208
381,0,11,6,0,6,0,0,0,3|3|2|2|2|2|230|230,255|255|255|255|255|255|230|230,3|-3|4|-4|5|-5|-26|-26,-1|-1|-2|-2|-3|-3|-26|-26,0|0|0|0|0|0|-26|-26,0|0|0|0|0|0|-26|-26,99|99|99|99|99|99|59110|59110,1,0,0,25,0,208
382,0,11,1,0,2,0,0,0,4|4|230|230|230|230|230|230,255|255|230|230|230|230|230|230,2|-2|-26|-26|-26|-26|-26|-26,-1|-1|-26|-26|-26|-26|-26|-26,0|0|-26|-26|-26|-26|-26|-26,0|0|-26|-26|-26|-26|-26|-26,100|100|59110|59110|59110|59366|59624|59368,1,0,0,25,0,208
383,0,11,2,0,2,0,0,0,4|4|230|230|230|231|231|231,255|255|230|230|230|230|230|230,2|-2|-29|-26|-26|-26|-26|-27,-1|-1|-26|-27|-26|-26|-27|-25,0|0|-27|-26|-26|-25|-26|-26,0|0|-23|-24|-24|-24|-26|-26,100|100|59111|59620|58853|59109|59107|59364,1,0,0,25,0,208
384,0,11,3,0,4,0,0,0,4|2|4|2|231|231|231|231,255|255|255|255|230|230|231|231,2|3|-2|-3|-26|-26|-26|-26,-1|-4|-1|-4|-26|-25|-26|-26,0|0|0|0|-25|-25|-25|-25,0|0|0|0|-26|-26|-26|-26,100|99|100|99|59110|59110|59110|59110,1,0,0,25,0,208
385,0,11,4,0,4,0,0,0,4|2|4|2|230|230|230|230,255|255|255|255|230|230|230|230,2|3|-2|-3|-26|-26|-26|-26,-1|-4|-1|-4|-26|-26|-26|-26,0|0|0|0|-26|-26|-26|-26,0|0|0|0|-26|-26|-26|-26,100|99|100|99|59110|59110|59110|59110,1,0,0,25,0,208
386,0,11,2,0,2,0,0,0,8|8|230|230|230|230|230|230,255|255|230|230|230|230|230|230,2|-2|-26|-26|-26|-26|-26|-26,-2|-2|-26|-26|-26|-26|-26|-26,0|0|-26|-26|-26|-26|-26|-26,0|0|-26|-26|-26|-26|-26|-26,98|98|59110|59110|59110|59623|59368|59111,1,0,0,25,0,208
387,0,11,4,0,4,0,0,0,8|8|4|4|230|230|230|230,255|255|255|255|230|230|230|230,2|-2|4|-4|-27|-27|-27|-27,-2|-2|-4|-4|-27|-27|-27|-26,0|0|0|0|-26|-25|-26|-26,0|0|0|0|-26|-26|-26|-26,98|98|100|100|59110|59110|59108|59108,1,0,0,25,0,208
388,0,11,6,0,6,0,0,0,8|8|4|4|2|2|231|231,255|255|255|255|255|255|231|231,2|-2|4|-4|6|-6|-26|-26,-2|-2|-4|-4|-6|-6|-26|-26,0|0|0|0|0|0|-26|-26,0|0|0|0|0|0|-26|-26,98|98|100|100|99|99|59110|59110,1,0,0,25,0,208
389,0,11,1,0,2,0,0,0,3|3|230|230|230|230|230|230,255|255|230|230|230|230|230|230,2|-2|-26|-26|-26|-26|-26|-26,-1|-1|-26|-26|-26|-26|-26|-26,0|0|-26|-26|-26|-26|-26|-26,0|0|-26|-26|-26|-26|-26|-26,99|99|59110|59110|59110|59110|59110|59110,1,0,4,25,0,208
390,0,11,2,0,2,0,0,0,3|3|230|230|230|230|230|230,255|255|230|230|230|230|230|230,2|-2|-26|-26|-26|-26|-26|-26,-1|-1|-26|-26|-26|-26|-26|-26,0|0|-26|-26|-26|-26|-26|-26,0|0|-26|-26|-26|-26|-26|-26,99|99|59110|59110|59366|59624|58598|58339,1,0,4,25,0,208
391,0,11,4,0,4,0,0,0,3|3|2|2|227|227|227|227,255|255|255|255|227|227|227|227,3|-3|4|-4|-29|-29|-29|-29,-1|-1|-1|-1|-29|-29|-29|-29,0|0|0|0|-29|-29|-29|-29,0|0|0|0|-29|-29|-29|-29,99|99|99|99|58339|58339|59107|59110,1,0,4,25,0,208
392,0,11,6,0,6,0,0,0,3|3|2|2|2|2|227|227,255|255|255|255|255|255|227|227,3|-3|4|-4|5|-5|-29|-29,-1|-1|-2|-2|-3|-3|-29|-29,0|0|0|0|0|0|-29|-29,0|0|0|0|0|0|-29|-29,99|99|99|99|99|99|58339|58339,1,0,4,25,0,208
393,0,11,1,0,2,0,0,0,4|4|227|227|227|227|227|227,255|255|227|227|227|227|227|227,2|-2|-29|-29|-29|-29|-29|-29,-1|-1|-29|-29|-29|-29|-29|-29,0|0|-29|-29|-29|-29|-29|-29,0|0|-29|-29|-29|-29|-29|-29,100|100|58339|58339|58339|58339|58339|58339,1,0,5,25,0,208
394,0,11,2,0,2,0,0,0,4|4|227|227|227|227|227|227,255|255|227|227|227|227|227|227,2|-2|-29|-29|-29|-29|-29|-29,-1|-1|-29|-29|-29|-29|-29|-29,0|0|-29|-29|-29|-29|-29|-29,0|0|-29|-29|-29|-29|-29|-29,100|100|59110|59110|59622|59112|58596|58596,1,0,5,25,0,208
395,0,11,3,0,4,0,0,0,4|2|4|2|228|228|228|228,255|255|255|255|228|228|228|228,2|3|-2|-3|-28|-28|-28|-28,-1|-4|-1|-4|-28|-28|-28|-29,0|0|0|0|-28|-28|-28|-28,0|0|0|0|-28|-28|-28|-28,100|99|100|99|58596|58596|58339|58339,1,0,5,25,0,208
396,0,11,4,0,4,0,0,0,4|2|4|2|228|228|228|228,255|255|255|255|228|228|228|228,2|3|-2|-3|-28|-28|-28|-28,-1|-4|-1|-4|-28|-28|-28|-28,0|0|0|0|-29|-28|-28|-28,0|0|0|0|-28|-28|-28|-28,100|99|100|99|58596|58596|58596|58596,1,0,5,25,0,208
397,0,11,2,0,2,0,0,0,8|8|228|228|228|228|228|228,255|255|228|228|228|228|228|228,2|-2|-28|-28|-28|-28|-28|-28,-2|-2|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,98|98|58596|58596|58596|58596|58596|58596,1,0,6,25,0,208
398,0,11,4,0,4,0,0,0,8|8|4|4|228|228|228|228,255|255|255|255|228|228|228|228,2|-2|4|-4|-28|-28|-28|-28,-2|-2|-4|-4|-28|-28|-28|-28,0|0|0|0|-28|-28|-28|-28,0|0|0|0|-28|-28|-28|-28,98|98|100|100|59623|58598|58596|58596,1,0,6,25,0,208
399,0,11,6,0,6,0,0,0,8|8|4|4|2|2|228|228,255|255|255|255|255|255|228|228,2|-2|4|-4|6|-6|-28|-28,-2|-2|-4|-4|-6|-6|-28|-28,0|0|0|0|0|0|-28|-28,0|0|0|0|0|0|-28|-28,98|98|100|100|99|99|58596|58596,1,0,6,25,0,208
400,0,3,1,3,1,0,0,0,149|228|228|228|228|228|228|228,255|228|228|228|228|228|228|228,0|-28|-28|-28|-28|-28|-28|-28,6|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,35|58596|58596|58596|58596|58596|58596|58596,0,0,0,10,255,208
401,0,2,1,3,1,0,0,0,149|228|228|228|228|228|228|228,255|228|228|228|228|228|228|228,0|-28|-28|-28|-28|-28|-28|-28,6|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,35|58596|58596|58596|58596|58596|58596|58596,0,0,0,10,255,208
402,0,4,1,3,1,0,0,0,150|228|228|228|228|228|228|228,98|228|228|228|228|228|228|228,0|-28|-28|-28|-28|-28|-28|-28,6|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,35|59110|59110|59110|59368|58596|58596|58596,0,0,0,10,255,208
403,0,3,1,3,1,0,0,0,150|228|228|228|228|228|228|228,98|228|228|228|228|228|228|228,0|-28|-28|-28|-28|-28|-28|-28,6|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-24,0|-28|-28|-28|-28|-28|-28|-28,35|58596|58596|58596|58596|58596|58596|58596,0,0,0,10,255,208
404,0,2,1,3,1,0,0,0,150|228|228|228|228|228|228|228,98|228|228|228|228|228|228|228,0|-28|-28|-28|-28|-28|-28|-28,6|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,35|58596|58596|58596|58596|58596|58596|58596,0,0,0,10,255,208
405,0,5,1,3,1,0,0,0,151|228|228|228|228|228|228|228,98|228|228|228|228|228|228|228,0|-28|-28|-28|-28|-28|-28|-28,6|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,35|58596|58596|58596|58596|58596|58596|58596,0,0,0,10,255,208
406,0,5,1,3,1,0,0,0,152|228|228|228|228|228|228|228,98|228|228|228|228|228|228|228,120|-28|-28|-28|-28|-28|-28|-28,6|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,35|59111|59110|59110|58855|58596|58596|58596,0,0,0,10,255,208
407,0,5,1,3,1,0,0,0,153|228|228|228|228|228|228|228,98|228|228|228|228|228|228|228,120|-28|-28|-28|-28|-24|-28|-28,6|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-24|-28|-28|-24,0|-28|-28|-28|-28|-28|-28|-28,35|58596|58596|58596|58596|58596|58596|58596,0,0,0,10,255,208
408,0,5,1,3,1,0,0,0,154|228|228|228|228|228|228|228,98|232|232|228|228|228|228|228,120|-28|-28|-28|-28|-28|-28|-28,6|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,35|58596|58596|58596|58596|58596|58596|58596,0,0,0,10,255,208
409,0,5,2,3,2,0,0,0,152|152|228|228|228|228|228|228,98|98|228|228|228|228|228|228,120|120|-28|-28|-28|-28|-28|-28,6|6|-28|-28|-28|-28|-28|-28,-7|7|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,35|35|58596|58596|58596|58596|58596|58596,0,0,0,10,255,208
410,0,5,3,3,3,0,0,0,152|152|153|228|228|228|228|228,98|98|98|228|228|228|228|228,120|120|120|-28|-28|-28|-28|-28,6|6|6|-28|-28|-28|-28|-28,-9|9|0|-28|-28|-28|-28|-28,6|6|0|-28|-28|-28|-28|-28,35|35|35|59110|58855|58596|58596|58596,0,0,0,10,255,208
411,0,8,1,0,1,0,0,0,128|228|232|228|232|228|232|232,255|232|232|232|228|228|228|228,0|-28|-28|-28|-24|-24|-24|-28,0|-24|-24|-28|-28|-28|-28|-28,0|-28|-28|-24|-24|-24|-28|-24,0|-24|-28|-28|-28|-24|-24|-28,57|58596|58596|59620|59624|58596|58600|59624,1,0,0,7,6,208
412,0,6,1,0,1,0,0,0,128|228|232|228|228|232|228|232,255|226|226|226|228|228|228|228,0|-28|-24|-24|-28|-24|-28|-28,0|-24|-24|-28|-28|-24|-24|-24,0|-28|-24|-28|-28|-24|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,57|58596|58596|58596|58596|58596|58596|58596,1,0,0,7,6,208
413,0,4,1,0,1,0,0,0,128|228|228|228|228|228|228|228,255|228|228|228|228|228|228|228,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,0|-28|-28|-28|-28|-28|-28|-28,57|58596|58596|58596|58596|58596|58596|58596,1,0,0,7,6,208
414,0,10,2,0,2,0,0,0,128|128|228|228|228|228|228|228,255|255|228|228|228|228|228|228,0|0|-28|-28|-28|-28|-28|-28,-1|-1|-28|-28|-28|-28|-28|-28,9|-9|-28|-28|-28|-28|-28|-28,0|0|-28|-28|-28|-28|-28|-28,57|57|59110|59110|58855|58596|58596|58596,1,0,0,7,6,208
415,0,8,2,0,2,0,0,0,128|128|232|226|232|232|226|226,255|255|226|226|232|226|228|228,0|0|-28|-28|-28|-24|-30|-30,0|0|-30|-24|-30|-28|-28|-28,9|-9|-28|-28|-24|-30|-30|-24,0|0|-24|-30|-24|-30|-24|-30,57|57|58596|59620|58082|58088|59624|58082,1,0,0,7,6,208
