id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
356,0,2,1,0,4,0,0,0,1|1|1|1|37|1|0|61,255|255|255|255|192|37|0|128,-6|6|-7|7|31|80|-24|-33,21|21|21|21|32|114|-40|51,-2|2|-4|4|-52|54|80|-117,20|20|20|20|-117|-58|37|1,132|133|132|133|32768|2862|20871|20511,-1,0,0,20,255,208
357,0,3,2,0,4,0,0,0,1|1|1|1|10|20|106|0,255|255|255|255|52|228|104|13,-6|6|-7|7|0|-128|-24|41,21|21|21|21|106|0|106|0,-2|2|-4|4|-10|-117|-2|-117,20|20|20|20|80|-117|-33|71,132|133|132|133|58222|33606|8446|59250,-1,0,0,20,255,208
358,0,3,2,0,6,0,0,0,1|1|1|1|1|1|131|254,255|255|255|255|255|255|198|128,-6|6|-7|7|-5|5|3|-37,21|21|21|21|21|21|56|-29,-2|2|-4|4|-1|1|51|-10,20|20|20|20|20|20|-117|-33,132|133|132|133|132|133|65155|29216,-1,0,0,20,255,208
359,0,2,2,0,6,0,0,0,1|1|1|1|1|1|106|224,255|255|255|255|255|255|104|255,-6|6|-7|7|-5|5|104|30,21|21|21|21|21|21|-126|-29,-2|2|-4|4|-1|1|-24|121,20|20|20|20|20|20|0|106,132|133|132|133|132|133|26850|24607,-1,0,0,20,255,208
360,0,2,2,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,208
361,0,1,2,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,208
362,0,2,3,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,132|133|132|133|132|133|132|133,-1,0,0,20,255,208
363,0,2,2,0,6,0,0,0,2|2|2|2|2|2|232|89,255|255|255|255|255|255|0|232,-6|6|-7|7|-5|5|116|11,21|21|21|21|21|21|104|0,-2|2|-4|4|-1|1|-52|4,20|20|20|20|20|20|-24|49,151|152|151|152|151|152|106|8680,-1,0,0,20,255,208
364,0,2,2,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,151|152|151|152|151|152|151|152,-1,0,0,20,255,208
365,0,1,2,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|-7|7|-8|8|-5|5,21|21|21|21|21|21|21|21,-2|2|-4|4|-6|6|-1|1,20|20|20|20|20|20|20|20,151|152|151|152|151|152|151|152,-1,0,0,20,255,208
366,0,3,1,4,2,0,0,0,1|1|32|225|104|26|20|232,255|255|61|255|255|117|54|104,0|0|-1|118|-2|-1|118|-4,6|6|-31|104|26|20|-24|3,-4|4|26|20|-24|-3|-32|61,0|0|117|25|104|26|20|-24,233|233|29970|26638|5146|59368|15840|4660,0,0,0,13,255,208
367,0,8,1,0,1,0,0,0,112|163|210|51|137|22|212|51,255|246|139|198|128|204|4|80,0|0|106|0|-24|11|-31|-117,0|-128|-52|84|80|104|127|-128,0|101|-32|70|-125|-2|30|114,0|94|-55|-61|-112|-112|87|104,31|40936|15840|12|27253|7528|27156|59481,1,0,0,7,6,208
368,0,9,2,0,2,0,0,0,112|112|232|63|249|232|242|249,255|255|250|131|62|206|51|30,1|-1|-24|15|-3|-24|-6|-3,-1|-1|20|106|4|-24|24|-32,0|0|20|-24|94|-32|-88|64,0|0|-117|14|-50|51|11|-55,31|31|35638|51153|65287|51199|3655|0,1,0,0,7,6,208
369,0,10,3,0,3,0,0,0,112|112|112|171|51|192|95|195,255|255|255|192|187|244|52|185,1|-1|0|-5|30|7|-13|-85,-1|-1|0|-21|12|-117|-58|-128,0|0|0|104|127|-128|-24|-65,0|0|0|78|11|-64|117|-19,31|31|31|39912|13308|24256|50015|49203,1,0,0,7,6,208
370,0,11,4,0,4,0,0,0,112|112|112|112|23|159|20|143,255|255|255|255|15|71|14|66,1|-1|0|0|11|-21|10|80,-2|-2|0|0|9|-41|8|112,0|0|-3|3|7|109|7|35,0|0|0|0|6|102|6|48,31|31|31|31|57861|41988|27396|14340,1,0,0,7,6,208
371,0,12,1,0,1,0,0,0,116|254|2|230|2|187|2|148,255|113|2|82|2|54|2|28,0|4|2|-17|1|-37|1|-55,-2|-72|1|-88|1|-102|1|-116,0|127|1|115|1|93|1|74,0|57|1|41|1|27|1|14,32|63233|60928|58368|56320|54272|52480|50688,1,0,0,7,6,208
372,0,12,2,0,4,0,0,0,112|116|112|116|0|119|0|114,255|255|255|255|0|102|0|99,-1|0|1|0|0|87|0|82,-3|-2|-3|-2|0|71|0|67,0|0|0|0|0|59|0|57,0|0|0|0|0|51|0|49,31|32|31|32|9984|9472|8960|8704,1,0,0,7,6,208
373,0,12,3,0,3,0,0,0,112|116|112|23|0|0|0|102,255|255|255|119|15|154|11|72,-1|0|1|-95|6|-51|5|40,-3|-2|-3|56|4|-34|3|-110,0|0|0|24|3|-26|2|-69,0|0|0|113|2|82|2|54,31|32|31|56065|51457|47105|43009|39425,1,0,0,7,6,208
374,0,12,3,0,3,0,0,0,112|113|112|2|1|247|0|238,255|255|255|220|0|212|0|205,-1|0|1|-64|0|-70|0|-81,-4|-3|-4|-100|0|-108|0|-115,0|0|0|-127|0|124|0|119,0|0|0|110|0|106|0|102,31|32|31|22272|20992|19968|18944|18176,1,0,0,7,6,208
375,0,12,2,0,2,0,0,0,113|113|0|48|0|46|0|44,255|255|0|39|0|37|0|35,0|0|0|32|0|31|0|30,-4|-4|0|27|0|27|0|26,-6|6|0|24|0|23|0|22,0|0|0|20|0|19|0|18,32|32|3840|3840|3584|3584|3328|3328,1,0,0,7,6,208
376,0,12,4,0,4,0,0,0,113|113|112|112|0|8|0|7,255|255|255|255|0|7|0|6,0|0|1|-1|0|21|22|23,-4|-4|-1|-1|28|29|30|33,-6|6|0|0|38|4|5|6,0|0|0|0|10|11|15|16,32|32|31|31|10279|13879|50|513,1,0,0,7,6,208
377,0,12,3,0,3,0,0,0,114|112|112|52|222|45|199|6,255|255|255|51|199|6|242|52,0|1|-1|44|-127|-71|16|0,-4|-1|-1|-125|-61|96|-30|-8,0|0|0|-112|85|-117|-20|-117,0|0|0|86|8|-9|126|4,33|31|31|35820|1606|22155|63240|1134,1,0,0,7,6,208
378,0,11,1,0,2,0,0,0,3|3|57|63|114|11|67|67,255|255|249|128|0|124|242|235,2|-2|-63|-21|3|-72|127|0,-1|-1|-62|2|0|-112|85|-117,0|0|-117|126|4|51|-55|-69,0|0|46|57|63|114|11|67,99|99|128|62076|1259|49547|1003|32696,1,0,0,25,0,208
379,0,11,2,0,2,0,0,0,3|3|127|0|235|10|11|219,255|255|51|192|235|2|139|195,2|-2|2|0|85|-117|-20|-117,-1|-1|45|5|0|61|33|0,0|0|3|-64|-109|46|-1|-89,0|0|-63|44|-63|44|-63|44,99|99|11497|11497|11448|11497|11510|11448,1,0,0,25,0,208
380,0,11,4,0,4,0,0,0,3|3|2|2|46|45|54|45,255|255|255|255|76|45|184|44,3|-3|4|-4|46|45|-72|44,-1|-1|-1|-1|76|45|-117|70,0|0|0|0|-23|-60|0|-125,0|0|0|0|15|127|6|-125,99|99|99|99|59801|175|32387|65288,1,0,0,25,0,208
381,0,11,6,0,6,0,0,0,3|3|2|2|2|2|192|19,255|255|255|255|255|255|8|255,3|-3|4|-4|5|-5|-2|-21,-1|-1|-2|-2|-3|-3|6|-1,0|0|0|0|0|0|70|6,0|0|0|0|0|0|-24|3,99|99|99|99|99|99|32768|55543,1,0,0,25,0,208
382,0,11,1,0,2,0,0,0,4|4|106|92|232|141|254|45,255|255|247|216|80|232|246|254,2|-2|-1|118|8|-1|118|6,-1|-1|4|-24|-122|-2|-119|70,0|0|86|8|80|-24|-74|-2,0|0|-1|-1|118|8|-1|118,100|100|65134|20562|19306|22504|60414|65485,1,0,0,25,0,208
383,0,11,2,0,2,0,0,0,4|4|236|87|86|139|118|8,255|255|59|115|65|139|198|11,2|-2|3|0|118|20|72|116,-1|-1|70|4|107|94|10|63,0|0|3|-37|-119|-121|2|59,0|0|-117|-34|-63|-29|2|107,100|100|1094|22155|262|64129|4410|64657,1,0,0,25,0,208
384,0,11,3,0,4,0,0,0,4|2|4|2|200|10|0|0,255|255|255|255|4|139|199|37,2|3|-2|-3|96|-127|-58|44,-1|-4|-1|-4|-128|116|59|51,0|0|0|0|-117|-7|-128|60,0|0|0|0|-57|4|-118|70,100|99|100|99|20708|35664|324|45,1,0,0,25,0,208
385,0,11,4,0,4,0,0,0,4|2|4|2|32|114|207|233,255|255|255|255|250|107|223|30,2|3|-2|-3|-73|52|57|-117,-1|-4|-1|-4|116|6|-72|1,0|0|0|0|-119|118|-4|-117,0|0|0|0|-125|-7|59|115,100|99|100|99|35736|35824|13959|35129,1,0,0,25,0,208
386,0,11,2,0,2,0,0,0,8|8|56|12|116|9|131|198,255|255|131|255|32|114|238|137,2|-2|-125|-1|32|116|-73|-119,-2|-2|-128|60|59|117|22|-120,0|0|70|-8|-119|68|1|-115,0|0|61|32|0|115|12|-58,98|98|35590|63558|17545|33025|63598|8192,1,0,0,25,0,208
387,0,11,4,0,4,0,0,0,8|8|4|4|46|249|46|115,255|255|255|255|48|166|48|207,2|-2|4|-4|49|-49|50|-66,-2|-2|-4|-4|50|-49|50|-49,0|0|0|0|50|-49|50|-49,0|0|0|0|50|121|50|-117,98|98|100|100|55784|21244|26704|1200,1,0,0,25,0,208
388,0,11,6,0,6,0,0,0,8|8|4|4|2|2|154|54,255|255|255|255|255|255|42|228,2|-2|4|-4|6|-6|116|52,-2|-2|-4|-4|-6|-6|117|44,0|0|0|0|0|0|12|-125,0|0|0|0|0|0|86|-4,98|98|100|100|99|99|64582|0,1,0,0,25,0,208
389,0,11,1,0,2,0,0,0,3|3|206|51|114|181|233|92,255|255|118|252|139|70|248|153,2|-2|106|4|-24|-35|-4|-117,-1|-1|-117|-8|-117|-121|34|57,0|0|36|57|3|-8|-63|-25,0|0|70|-2|0|0|-125|62,99|99|59651|813|18119|39676|35638|65142,1,0,4,25,0,208
390,0,11,2,0,2,0,0,0,3|3|15|57|78|4|117|22,255|255|0|255|139|198|128|204,2|-2|80|-24|-114|-39|42|-28,-1|-1|87|-24|58|-39|-125|70,0|0|70|59|54|-50|51|114,0|0|-23|2|-1|118|-4|-117,99|99|27216|59396|64618|57482|49194|63627,1,0,4,25,0,208
391,0,11,4,0,4,0,0,0,3|3|2|2|228|138|71|1,255|255|255|255|255|0|116|30,3|-3|4|-4|78|4|117|22,-1|-1|-1|-1|-117|-58|-128|-52,0|0|0|0|46|-39|42|-28,0|0|0|0|-38|-40|-125|70,99|99|99|99|59847|649|30463|35836,1,0,4,25,0,208
392,0,11,6,0,6,0,0,0,3|3|2|2|2|2|117|3,255|255|255|255|255|255|154|54,3|-3|4|-4|5|-5|71|1,-1|-1|-2|-2|-3|-3|116|30,0|0|0|0|0|0|117|22,0|0|0|0|0|0|-128|-52,99|99|99|99|99|99|55418|18051,1,0,4,25,0,208
393,0,11,1,0,2,0,0,0,4|4|153|82|80|106|4|232,255|255|138|224|42|192|139|248,2|-2|57|54|-50|51|117|3,-1|-1|2|-57|70|-4|-102|54,0|0|-4|42|-28|-118|71|1,0|0|-127|-7|-1|0|116|30,100|100|1102|5749|59265|65280|50827|52352,1,0,5,25,0,208
394,0,11,2,0,2,0,0,0,4|4|70|59|54|206|51|114,255|255|201|1|255|118|252|139,2|-2|-103|82|80|106|4|-24,-1|-1|-117|-8|51|-10|57|54,0|0|117|3|-23|-82|1|-57,0|0|-102|54|-117|94|-4|42,100|100|51339|63873|255|7796|57731|14607,1,0,5,25,0,208
395,0,11,3,0,4,0,0,0,4|2|4|2|11|248|87|232,255|255|255|255|252|20|70|59,2|3|-2|-3|-57|-23|109|1,-1|-4|-1|-4|70|-8|-103|82,0|0|0|0|-18|-6|-117|-8,0|0|0|0|-50|51|117|3,100|99|100|99|24203|11004|35556|327,1,0,5,25,0,208
396,0,11,4,0,4,0,0,0,4|2|4|2|139|198|128|204,255|255|255|255|182|215|42|192,2|3|-2|-3|98|-41|-125|70,-1|-4|-1|-4|54|-50|51|114,0|0|0|0|-1|118|-4|-117,0|0|0|0|80|106|4|-24,100|99|100|99|63027|13881|13262|885,1,0,5,25,0,208
397,0,11,2,0,2,0,0,0,8|8|129|249|255|0|116|30,255|255|15|57|78|4|117|22,2|-2|0|-1|-117|-58|-128|-52,-2|-2|80|-24|86|-41|42|-28,0|0|87|-24|2|-41|-125|70,0|0|70|59|54|-50|51|114,98|98|30463|35836|63558|21145|27216|59396,1,0,6,25,0,208
398,0,11,4,0,4,0,0,0,8|8|4|4|139|94|252|42,255|255|255|255|139|200|129|249,2|-2|4|-4|-125|-31|15|57,-2|-2|-4|-4|-127|-25|-1|0,0|0|0|0|72|80|80|-24,0|0|0|0|11|-8|87|-24,98|98|100|100|52790|29235|60359|65366,1,0,6,25,0,208
399,0,11,6,0,6,0,0,0,8|8|4|4|2|2|62|199,255|255|255|255|255|255|252|42,2|-2|4|-4|6|-6|-127|-7,-2|-2|-4|-4|-6|-6|15|57,0|0|0|0|0|0|-1|0,0|0|0|0|0|0|80|-24,98|98|100|100|99|99|5372|15174,1,0,6,25,0,208
400,0,3,1,3,1,0,0,0,149|0|87|139|126|4|139|199,255|196|10|196|117|9|107|94,0|96|-58|-121|44|-127|59|-117,6|-118|-60|60|127|117|84|-125,0|127|-125|-1|59|115|76|46,0|-123|111|43|-104|-117|-8|107,35|1376|33068|18119|250|50976|64582|0,0,0,0,10,255,208
401,0,2,1,3,1,0,0,0,149|116|11|131|195|3|65|131,255|32|114|236|235|6|139|71,0|-119|70|-6|-117|70|-6|107,6|6|30|-119|-121|54|57|51,0|-21|3|-72|1|0|95|-55,0|4|0|-112|85|-117|-20|86,35|35590|9670|15|55403|50974|12423|57,0,0,0,10,255,208
402,0,4,1,3,1,0,0,0,150|11|193|137|135|52|57|80,98|83|255|94|201|194|4|0,0|-117|-20|86|-117|118|6|-117,6|37|15|0|107|-40|30|-57,0|48|57|0|2|80|-118|-121,0|57|42|-28|-119|-121|52|57,35|10756|3017|35265|13447|20537|8168|24319,0,0,0,10,255,208
403,0,3,1,3,1,0,0,0,150|0|52|18|30|0|32|6,98|0|4|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,35|0|0|0|0|0|0|0,0,0,0,10,255,208
404,0,2,1,3,1,0,0,0,150|0|0|0|0|0|0|0,98|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,35|0|0|0|0|0|0|0,0,0,0,10,255,208
405,0,5,1,3,1,0,0,0,151|0|0|0|0|0|0|0,98|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,35|0|0|0|0|0|0|0,0,0,0,10,255,208
406,0,5,1,3,1,0,0,0,152|0|0|0|0|0|0|0,98|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,35|0|0|0|0|0|0|0,0,0,0,10,255,208
407,0,5,1,3,1,0,0,0,153|0|0|0|0|0|0|0,98|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,35|0|0|0|0|0|0|0,0,0,0,10,255,208
408,0,5,1,3,1,0,0,0,154|0|0|0|0|0|0|0,98|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,35|0|0|0|0|0|0|0,0,0,0,10,255,208
409,0,5,2,3,2,0,0,0,152|152|0|0|0|0|0|0,98|98|0|0|0|0|0|0,120|120|0|0|0|0|0|0,6|6|0|0|0|0|0|0,-7|7|0|0|0|0|0|0,0|0|0|0|0|0|0|0,35|35|0|0|0|0|0|0,0,0,0,10,255,208
410,0,5,3,3,3,0,0,0,152|152|153|0|0|0|0|0,98|98|98|0|0|0|0|0,120|120|120|0|0|0|0|0,6|6|6|0|0|0|0|0,-9|9|0|0|0|0|0|0,6|6|0|0|0|0|0|0,35|35|35|0|0|0|0|0,0,0,0,10,255,208
411,0,8,1,0,1,0,0,0,128|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,57|0|0|0|0|0|0|0,1,0,0,7,6,208
412,0,6,1,0,1,0,0,0,128|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,57|0|0|0|0|0|0|0,1,0,0,7,6,208
413,0,4,1,0,1,0,0,0,128|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,57|0|0|0|0|0|0|0,1,0,0,7,6,208
414,0,10,2,0,2,0,0,0,128|128|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-1|-1|0|0|0|0|0|0,9|-9|0|0|0|0|0|0,0|0|0|0|0|0|0|0,57|57|0|0|0|0|0|0,1,0,0,7,6,208
415,0,8,2,0,2,0,0,0,128|128|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,9|-9|0|0|0|0|0|0,0|0|0|0|0|0|0|0,57|57|0|0|0|0|0|0,1,0,0,7,6,208
416,0,6,1,0,1,0,0,0,113|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-1|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,4|0|0|0|0|0|0|0,76|0|0|0|0|0|0|0,1,0,0,7,6,208
417,0,4,1,0,1,0,0,0,113|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-1|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,4|0|0|0|0|0|0|0,76|0|0|0|0|0|0|0,1,0,0,7,6,208
418,0,5,1,0,1,0,0,0,114|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-1|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,4|0|0|0|0|0|0|0,95|0|0|0|0|0|0|0,1,0,0,7,6,208
419,0,6,2,0,2,0,0,0,113|113|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-1|-1|0|0|0|0|0|0,9|-9|0|0|0|0|0|0,0|0|0|0|0|0|0|0,76|76|0|0|0|0|0|0,1,0,0,7,6,208
420,0,7,2,0,2,0,0,0,114|114|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-1|-1|0|0|0|0|0|0,9|-9|0|0|0|0|0|0,0|0|0|0|0|0|0|0,95|95|0|0|0|0|0|0,1,0,0,7,6,208
421,0,9,4,0,4,0,0,0,114|114|128|128|0|0|0|0,255|255|255|255|0|0|0|0,0|0|0|0|0|0|0|0,-1|-1|-2|-2|0|0|0|0,9|-9|16|-16|0|0|0|0,0|0|0|0|0|0|0|0,95|95|57|57|0|0|0|0,1,0,0,7,6,208
422,0,8,1,0,2,0,0,0,128|128|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,13|14|0|0|0|0|0|0,0,0,0,7,98,208
423,0,6,1,0,2,0,0,0,128|128|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,13|14|0|0|0|0|0|0,0,0,0,7,98,208
424,0,8,2,0,2,0,0,0,128|128|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,13|14|0|0|0|0|0|0,0,0,0,7,98,208
425,0,7,2,0,4,0,0,0,128|128|128|128|0|0|0|0,255|255|255|255|0|0|0|0,-5|5|-7|7|0|0|0|0,7|7|5|5|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,13|14|13|14|0|0|0|0,0,0,0,7,98,208
426,0,8,4,0,4,0,0,0,128|128|128|128|0|0|0|0,255|255|255|255|0|0|0|0,-5|5|-7|7|0|0|0|0,7|7|5|5|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,13|14|13|14|0|0|0|0,0,0,0,7,98,208
427,0,6,4,0,6,0,0,0,128|128|128|128|128|128|0|0,255|255|255|255|255|255|0|0,-5|5|-7|7|-6|6|0|0,7|7|5|5|6|6|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,13|14|13|14|13|14|0|0,0,0,0,7,98,208
428,0,7,6,0,6,0,0,0,128|128|128|128|128|128|0|0,255|255|255|255|255|255|0|0,-5|5|-7|7|-6|6|0|0,7|7|5|5|6|6|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,13|14|13|14|13|14|0|0,0,0,0,7,98,208
429,0,6,4,0,6,0,0,0,128|128|128|128|113|113|0|0,255|255|255|255|255|255|0|0,-5|5|-7|7|-6|6|0|0,7|7|5|5|6|6|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,13|14|13|14|96|115|0|0,0,0,0,7,98,208
430,0,5,4,0,4,0,0,0,113|113|113|113|0|0|0|0,255|255|255|255|0|0|0|0,-6|6|-7|7|0|0|0|0,6|6|5|5|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,96|115|96|115|0|0|0|0,0,0,0,7,98,208
431,0,6,2,0,2,0,0,0,114|114|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-7|7|0|0|0|0|0|0,7|7|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,15|53|0|0|0|0|0|0,0,0,0,7,98,208
432,0,5,2,0,8,0,0,0,114|114|114|114|114|114|114|114,255|255|255|255|255|255|255|255,-7|7|-9|9|-8|8|-6|6,7|7|5|5|6|6|8|8,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,15|53|15|53|15|53|15|53,0,0,0,7,98,208
433,0,2,1,0,2,0,0,0,149|149|8|0|7|0|10|0,255|255|11|0|9|0|13|0,-9|9|15|0|11|0|17|0,0|0|18|0|13|0|19|0,0|0|20|0|15|0|21|0,0|0|22|0|17|0|24|0,256|257|19|27|20|29|21|31,0,0,0,10,255,208
434,0,3,2,0,2,0,0,0,149|149|38|0|27|0|40|0,255|255|41|0|29|0|42|0,-9|9|44|0|31|0|45|0,0|0|46|0|33|0|47|0,0|0|48|0|35|0|49|0,0|0|50|0|37|0|51|0,256|257|39|53|40|55|41|56,0,0,0,10,255,208
435,0,4,2,0,2,0,0,0,150|150|61|0|47|0|62|0,255|255|63|0|49|0|64|0,-9|9|65|0|51|0|66|0,0|0|68|0|53|0|70|0,0|0|72|0|55|0|73|0,0|0|74|0|57|0|75|0,256|257|59|77|60|78|61|79,0,0,0,10,255,208
436,0,5,3,0,3,0,0,0,150|150|150|0|67|0|86|0,255|255|255|0|69|0|88|0,-9|9|0|0|71|0|90|0,0|0|-9|0|73|0|93|0,0|0|0|0|75|0|96|0,0|0|0|0|77|0|100|0,256|257|209|102|80|103|81|105,0,0,0,10,255,208
437,0,6,4,0,4,0,0,0,150|150|150|150|87|0|117|0,255|255|255|255|89|0|120|0,-9|9|-9|9|91|0|123|0,0|0|0|0|93|0|127|0,0|0|0|0|95|0|-125|0,0|0|14|14|97|0|-122|0,256|257|256|257|100|140|101|142,0,0,0,10,255,208
438,0,6,3,0,3,0,0,0,151|151|150|0|107|0|152|0,255|255|255|0|109|0|155|0,-10|10|0|0|111|0|-98|0,0|0|-9|0|113|0|-95|0,0|0|0|0|115|0|-92|0,0|0|0|0|117|0|-89|0,256|257|209|170|120|171|121|172,0,0,0,10,255,208
439,0,6,4,0,4,0,0,0,151|151|150|150|127|0|179|0,255|255|255|255|128|255|181|0,-10|10|0|0|4|0|6|0,0|0|-9|9|12|0|14|0,0|0|0|0|20|0|22|0,0|0|0|0|28|0|30|0,256|257|209|208|40|42|44|46,0,0,0,10,255,208
440,0,6,4,0,4,0,0,0,152|152|151|151|72|0|74|0,255|255|255|255|80|0|82|0,-12|12|0|0|88|0|90|0,0|0|-11|-11|96|0|98|0,0|0|-6|6|103|0|105|0,0|0|0|0|111|0|113|0,256|257|209|209|123|125|127|130,0,0,0,10,255,208
441,0,6,4,0,4,0,0,0,153|153|151|151|152|0|158|0,255|255|255|255|170|0|172|0,-12|12|0|0|-78|0|-76|0,0|0|-11|-11|-61|0|-56|0,0|0|-6|6|-41|0|-36|0,0|0|0|0|-22|0|-19|0,256|257|209|209|247|249|254|259,0,0,0,10,255,208
442,0,6,5,0,5,0,0,0,151|151|151|151|151|1|30|1,255|255|255|255|255|1|39|1,0|-10|10|-10|10|1|48|1,-11|0|0|0|0|1|56|1,0|0|0|0|0|1|64|1,0|7|7|-7|-7|1|74|1,209|256|257|256|257|344|346|348,0,0,0,10,255,208
443,0,6,6,0,6,0,0,0,151|151|151|151|151|154|118|1,255|255|255|255|255|255|132|1,0|-10|10|-10|10|0|-115|1,-11|0|0|0|0|13|-100|1,0|0|0|0|0|0|-84|1,0|7|7|-7|-7|0|-69|1,209|256|257|256|257|208|27440|10496,0,0,0,10,255,208
444,0,2,1,9,1,0,0,0,2|41|3|0|48|100|0|41,10|0|48|96|0|41|5|0,0|96|0|41|6|0|48|110,5|41|7|0|48|85|0|41,0|0|48|112|0|41|-110|0,0|107|0|41|9|0|48|119,172|10|30512|10496|11|30768|10496|12,0,0,0,0,255,112
445,0,2,1,0,1,0,0,0,1|0|48|116|0|41|16|0,255|127|0|41|17|0|48|118,0|41|18|0|48|127|0|41,9|0|48|103|0|41|20|0,0|98|0|41|21|0|48|98,0|41|22|0|48|115|0|41,39|26160|10496|24|20016|10496|25|23088,0,0,0,8,255,208
446,0,2,1,0,1,0,0,0,1|106|0|41|29|0|48|95,255|41|30|0|48|95|0|6,0|0|24|92|0|51|12|0,12|2|0|41|33|0|48|113,0|41|31|0|48|92|0|41,0|0|48|92|0|41|33|0,6|10496|34|27952|10496|35|29232|10496,0,0,0,13,255,208
447,0,4,1,3,1,0,0,0,4|41|39|0|48|100|0|41,255|0|48|100|0|41|41|0,0|117|0|41|42|0|48|124,7|41|43|0|48|127|0|41,0|0|48|106|0|41|45|0,0|46|0|48|122|0|41|47,204|108|12329|12288|100|12585|12288|116,0,0,0,26,255,208
