id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
379,0,11,2,0,2,0,0,0,3|3|198|142|6|152|4|191,255|255|38|138|29|38|58|29,2|-2|38|-118|29|-72|-28|-1,-1|-1|86|2|-9|-48|-9|-46,0|0|0|-9|-15|-93|24|-58,0|0|3|-66|-32|42|-65|12,99|99|52511|1585|47135|513|7091|12749,1,0,0,1,0,208
380,0,11,4,0,4,0,0,0,3|3|2|2|3|80|180|0,255|255|255|255|10|228|116|45,3|-3|4|-4|0|-24|88|5,-1|-1|-1|-1|0|-78|0|-24,0|0|0|0|42|117|22|38,0|0|0|0|1|-72|0|1,99|99|99|99|8371|13288|49925|4020,1,0,0,1,0,208
381,0,11,6,0,6,0,0,0,3|3|2|2|2|2|24|60,255|255|255|255|255|255|242|138,3|-3|4|-4|5|-5|-2|24,-1|-1|-2|-2|-3|-3|-58|-119,0|0|0|0|0|0|-58|-58,0|0|0|0|0|0|-93|20,99|99|99|99|99|99|1652|50726,1,0,0,1,0,208
382,0,11,1,0,2,0,0,0,4|4|69|32|38|131|69|46,255|255|128|62|30|198|0|117,2|-2|-58|6|30|-58|0|-76,-1|-1|22|116|6|-76|0|-51,0|0|-12|-80|94|-24|29|3,0|0|-24|24|3|-24|14|3,100|100|14044|18315|59396|65301|24552|41215,1,0,0,1,0,208
383,0,11,2,0,2,0,0,0,4|4|54|138|79|6|54|138,255|255|58|209|119|39|58|245,2|-2|-2|-54|120|31|-2|-50,-1|-1|-2|-55|58|14|26|-58,0|0|-2|-51|58|46|27|-58,0|0|-119|22|20|-58|-119|14,100|100|51715|8|184|35334|4670|35782,1,0,0,1,0,208
384,0,11,3,0,4,0,0,0,4|2|4|2|3|184|0|6,255|255|255|255|139|202|138|22,2|3|-2|-3|4|-53|-72|1,-1|-4|-1|-4|1|6|80|-24,0|0|0|0|62|18|-58|-118,0|0|0|0|-18|-117|22|22,100|99|100|99|1014|35787|14044|22410,1,0,0,1,0,208
385,0,11,4,0,4,0,0,0,4|2|4|2|206|2|54|21,255|255|255|255|54|23|198|119,2|3|-2|-3|-54|4|0|-24,-1|-4|-1|-4|42|6|20|-58,0|0|0|0|-87|2|-118|-58,0|0|0|0|-2|-64|-53|-117,100|99|100|99|9220|3087|32896|4646,1,0,0,1,0,208
386,0,11,2,0,2,0,0,0,8|8|4|210|224|128|38|18,255|255|8|6|18|198|202|2,2|-2|38|18|-58|-9|-53|-128,-2|-2|-58|8|-53|-96|28|-58,0|0|-58|-53|-117|-36|54|-117,0|0|-29|19|-114|6|-104|4,98|98|41245|50712|53811|1512|57856|51958,1,0,0,1,0,208
387,0,11,4,0,4,0,0,0,8|8|4|4|95|4|184|221,255|255|255|255|59|211|115|26,2|-2|4|-4|-28|97|-88|3,-2|-2|-4|-4|-26|97|-80|-74,0|0|0|0|-26|66|-118|-57,0|0|0|0|0|-28|97|36,98|98|100|100|29952|46088|52481|45078,1,0,0,1,0,208
388,0,11,6,0,6,0,0,0,8|8|4|4|2|2|10|192,255|255|255|255|255|255|10|228,2|-2|4|-4|6|-6|-2|-53,-2|-2|-4|-4|-6|-6|4|-57,0|0|0|0|0|0|4|-128,0|0|0|0|0|0|69|12,98|98|100|100|99|99|12357|7936,1,0,0,1,0,208
389,0,11,1,0,2,0,0,0,3|3|129|125|2|177|215|116,255|255|69|2|178|215|184|2,2|-2|-40|-119|69|20|-116|77,-1|-1|93|24|-116|77|26|-119,0|0|-116|77|30|51|-64|31,0|0|0|85|-117|-20|-60|126,99|99|18948|9802|30091|9736|32196|13068,1,0,4,1,0,208
390,0,11,2,0,2,0,0,0,3|3|19|116|48|60|4|116,255|255|60|27|116|39|60|1,2|-2|60|6|116|55|60|26,-1|-1|60|13|116|79|60|32,0|0|59|-38|116|-53|38|-120,0|0|-24|-104|0|59|-34|118,99|99|3004|29915|45240|59400|135|8368,1,0,4,1,0,208
391,0,11,4,0,4,0,0,0,3|3|2|2|60|32|114|153,255|255|255|255|226|239|235|145,3|-3|4|-4|0|116|-118|38,-1|-1|-1|-1|10|-24|78|0,0|0|0|0|10|67|67|-60,0|0|0|0|38|-119|69|8,99|99|99|99|56459|50230|1151|35622,1,0,4,1,0,208
392,0,11,6,0,6,0,0,0,3|3|2|2|2|2|232|28,255|255|255|255|255|255|232|156,3|-3|4|-4|5|-5|-54|4,-1|-1|-2|-2|-3|-3|-80|13,0|0|0|0|0|0|81|82,0|0|0|0|0|0|60|7,99|99|99|99|99|99|13684|2484,1,0,4,1,0,208
393,0,11,1,0,2,0,0,0,4|4|22|198|118|32|138|22,255|255|235|23|180|14|232|79,2|-2|19|58|22|20|-58|116,-1|-1|-54|-21|9|-118|22|20,0|0|3|-24|8|0|-24|45,0|0|90|89|91|-61|-2|-58,100|100|6262|52990|21073|440|35334|4670,1,0,5,1,0,208
394,0,11,2,0,2,0,0,0,4|4|255|233|10|1|180|2,255|255|233|3|1|30|142|30,2|-2|-117|22|80|0|31|-117,-1|-1|-9|38|-118|5|60|7,0|0|60|8|116|44|60|10,0|0|60|13|116|57|71|-2,100|100|30406|59452|110|41448|35583|5142,1,0,5,1,0,208
395,0,11,3,0,4,0,0,0,4|2|4|2|0|58|22|20,255|255|255|255|202|235|15|232,2|3|-2|-3|-1|-21|7|-24,-1|-4|-1|-4|20|-58|71|-117,0|0|0|0|-90|-24|48|0,0|0|0|0|4|-119|22|80,100|99|100|99|1014|35778|35784|25366,1,0,5,1,0,208
396,0,11,4,0,4,0,0,0,4|2|4|2|66|238|31|195,255|255|255|255|81|82|87|30,2|3|-2|-3|-50|30|-114|30,-1|-4|-1|-4|-10|38|74|0,0|0|0|0|-47|-32|-117|-8,0|0|0|0|-125|-62|6|-128,100|99|100|99|885|40097|35332|3870,1,0,5,1,0,208
397,0,11,2,0,2,0,0,0,8|8|168|1|117|251|250|236,255|255|116|251|139|195|171|251,2|-2|-21|6|-118|-25|-84|-85,-2|-2|7|31|95|90|89|-61,0|0|85|6|-51|16|7|93,0|0|-61|85|-119|-27|-55|-53,98|98|0|0|0|3|8242|64939,1,0,6,1,0,208
398,0,11,4,0,4,0,0,0,8|8|4|4|0|0|0|0,255|255|255|255|0|0|0|0,2|-2|4|-4|0|0|0|0,-2|-2|-4|-4|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,98|98|100|100|0|0|0|0,1,0,6,1,0,208
399,0,11,6,0,6,0,0,0,8|8|4|4|2|2|0|0,255|255|255|255|255|255|0|0,2|-2|4|-4|6|-6|0|0,-2|-2|-4|-4|-6|-6|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,98|98|100|100|99|99|0|0,1,0,6,1,0,208
400,0,3,1,3,1,0,0,0,149|3|0|0|0|0|0|0,255|98|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|10|0|0|0|0|0|0,0|-2|0|0|0|0|0|0,0|0|0|0|0|0|0|0,35|227|0|0|0|0|0|0,0,0,0,1,255,208
401,0,2,1,3,1,0,0,0,149|5|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|9|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,35|0|0|0|0|0|0|0,0,0,0,1,255,208
402,0,4,1,3,1,0,0,0,150|0|3|0|0|0|0|0,98|98|98|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|5|0|0|0|0|0,0|-2|-2|0|0|0|0|0,0|0|0|0|0|0|0|0,35|214|227|0|0|0|0|0,0,0,0,1,255,208
403,0,3,1,3,1,0,0,0,150|3|3|3|0|0|0|0,98|98|0|0|0|0|0|0,0|0|-4|4|0|0|0|0,6|6|8|8|0|0|0|0,0|-2|0|0|0|0|0|0,0|0|0|0|0|0|0|0,35|227|0|227|0|0|0|0,0,0,0,1,255,208
404,0,2,1,3,1,0,0,0,150|3|0|0|0|0|0|0,98|0|98|98|0|0|0|0,0|0|-4|4|0|0|0|0,6|6|0|0|0|0|0|0,0|0|-2|-2|0|0|0|0,0|0|0|0|0|0|0|0,35|0|214|214|0|0|0|0,0,0,0,1,255,208
405,0,5,1,3,1,0,0,0,151|0|5|5|0|0|0|0,98|98|98|98|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|-2|-2|-2|0|0|0|0,0|0|0|0|0|0|0|0,35|227|214|0|0|0|0|0,0,0,0,1,255,208
406,0,5,1,3,1,0,0,0,152|1|0|0|0|0|0|0,98|98|0|0|0|0|0|0,120|0|0|0|0|0|0|0,6|20|0|0|0|0|0|0,0|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,35|67|0|0|0|0|0|0,0,0,0,1,255,208
407,0,5,1,3,1,0,0,0,153|1|0|0|0|0|0|0,98|0|98|98|0|0|0|0,120|0|1|0|0|0|0|0,6|20|0|0|0|0|0|0,0|0|6|0|0|0|0|0,0|0|0|0|0|0|0|0,35|0|67|67|0|0|0|0,0,0,0,1,255,208
408,0,5,1,3,1,0,0,0,154|0|1|1|0|0|0|0,98|98|98|98|0|0|0|0,120|0|0|0|0|0|0|0,6|0|20|20|0|0|0|0,0|0|6|0|0|0|0|0,0|0|0|0|0|0|0|0,35|67|67|0|0|0|0|0,0,0,0,1,255,208
409,0,5,2,3,2,0,0,0,152|152|1|1|0|0|0|0,98|98|0|0|98|98|0|0,120|120|0|1|0|0|0|0,6|6|20|20|0|0|0|0,-7|7|0|0|2|-2|0|0,0|0|0|0|0|0|0|0,35|35|0|67|67|0|0|0,0,0,0,1,255,208
410,0,5,3,3,3,0,0,0,152|152|153|0|1|1|1|1,98|98|98|98|98|98|0|0,120|120|120|1|0|0|0|-1,6|6|6|0|20|20|20|20,-9|9|0|4|8|4|0|0,6|6|0|0|0|0|0|0,35|35|35|67|0|67|67|0,0,0,0,1,255,208
411,0,8,1,0,1,0,0,0,128|0|1|1|1|1|0|0,255|98|98|98|0|0|98|98,0|-1|0|0|2|1|0|-1,0|0|20|20|20|20|0|0,0|-4|0|4|0|0|0|-4,0|0|0|0|0|0|0|0,57|67|67|0|67|67|0|67,1,0,0,7,6,208
412,0,6,1,0,1,0,0,0,128|2|2|2|0|0|0|0,255|98|0|0|0|0|0|0,0|0|1|0|0|0|0|0,0|20|20|20|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,57|70|0|70|0|0|0|0,1,0,0,7,6,208
413,0,4,1,0,1,0,0,0,128|2|0|0|2|2|0|0,255|0|98|98|98|98|0|0,0|0|0|1|0|0|0|0,0|20|0|0|20|20|0|0,0|0|2|6|2|-2|0|0,0|0|0|0|0|0|0|0,57|0|70|70|0|70|0|0,1,0,0,7,6,208
414,0,10,2,0,2,0,0,0,128|128|2|2|2|2|0|0,255|255|98|98|0|0|98|98,0|0|0|0|2|1|0|-1,-1|-1|20|20|20|20|0|0,9|-9|0|4|0|0|0|-4,0|0|0|0|0|0|0|0,57|57|70|0|70|70|0|70,1,0,0,7,6,208
415,0,8,2,0,2,0,0,0,128|128|2|2|0|0|2|2,255|255|0|0|98|98|98|98,0|0|0|1|2|1|0|0,0|0|20|20|0|0|20|20,9|-9|0|0|8|4|0|-4,0|0|0|0|0|0|0|0,57|57|0|70|70|0|70|70,1,0,0,7,6,208
416,0,6,1,0,1,0,0,0,113|2|0|0|2|2|2|2,255|0|98|98|98|98|0|0,0|-1|0|1|0|0|0|-1,-1|20|0|0|20|20|20|20,0|0|0|4|8|4|0|0,4|0|0|0|0|0|0|0,76|0|70|70|0|70|70|0,1,0,0,7,6,208
417,0,4,1,0,1,0,0,0,113|0|1|0|0|0|0|0,255|255|255|0|0|0|0|0,0|0|0|0|0|0|0|0,-1|0|22|0|0|0|0|0,0|0|0|0|0|0|0|0,4|-8|0|0|0|0|0|0,76|191|191|0|0|0|0|0,1,0,0,7,6,208
418,0,5,1,0,1,0,0,0,114|1|1|1|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-1|22|22|22|0|0|0|0,0|0|0|0|0|0|0|0,4|0|6|20|0|0|0|0,95|191|0|191|0|0|0|0,1,0,0,7,6,208
419,0,6,2,0,2,0,0,0,113|113|0|0|1|2|0|0,255|255|255|255|255|255|0|0,0|0|0|0|0|0|0|0,-1|-1|0|0|22|-12|0|0,9|-9|0|0|0|0|0|0,0|0|6|20|0|0|0|0,76|76|191|191|0|191|0|0,1,0,0,7,6,208
420,0,7,2,0,2,0,0,0,114|114|1|1|1|2|0|0,255|255|255|255|0|0|255|0,0|0|0|0|0|0|0|0,-1|-1|22|22|22|-12|0|0,9|-9|0|0|0|0|0|0,0|0|0|0|34|0|-14|0,95|95|191|0|191|191|0|0,1,0,0,7,6,208
421,0,9,4,0,4,0,0,0,114|114|128|128|0|0|0|0,255|255|255|255|101|101|0|0,0|0|0|0|-10|10|0|0,-1|-1|-2|-2|0|0|0|0,9|-9|16|-16|0|0|0|0,0|0|0|0|0|0|0|0,95|95|57|57|194|0|0|0,1,0,0,7,6,208
422,0,8,1,0,2,0,0,0,128|128|0|0|2|2|2|2,255|255|255|255|101|101|0|0,-6|6|0|0|0|0|-10|10,6|6|0|0|10|10|10|10,0|0|0|0|0|0|0|0,0|0|6|20|0|0|14|14,13|14|191|191|0|196|194|0,0,0,0,7,98,208
423,0,6,1,0,2,0,0,0,128|128|1|1|2|2|0|0,255|255|103|103|0|0|0|0,-6|6|0|0|-10|10|-33|11,6|6|-95|66|-72|59|-122|-2,0|0|-52|-65|86|-72|30|87,0|0|8|-33|1|-65|86|-72,13|14|57096|48897|47190|22302|18330|57096,0,0,0,7,98,208
424,0,8,2,0,2,0,0,0,128|128|184|30|87|154|113|10,255|255|8|192|116|3|233|155,-6|6|6|-21|-68|-96|-21|-68,6|6|107|-8|11|-127|-57|-29,0|0|7|-119|-66|-4|-89|-116,0|0|-89|-65|86|-72|30|87,13|14|50177|64702|9895|1416|55194|57097,0,0,0,7,98,208
425,0,7,2,0,4,0,0,0,128|128|128|128|69|2|154|215,255|255|255|255|190|252|167|38,-5|5|-7|7|-41|9|-33|1,7|7|5|5|38|-119|69|5,0|0|0|0|1|-60|-66|-4,0|0|0|0|7|-102|-41|9,13|14|13|14|2117|55194|57097|50177,0,0,0,7,98,208
426,0,8,4,0,4,0,0,0,128|128|128|128|154|71|8|223,255|255|255|255|191|86|184|30,-5|5|-7|7|-33|1|-65|86,7|7|5|5|71|8|-33|1,0|0|0|0|1|0|-21|4,0|0|0|0|-117|62|66|-72,13|14|13|14|16003|47170|29955|51177,0,0,0,7,98,208
427,0,6,4,0,6,0,0,0,128|128|128|128|128|128|198|6,255|255|255|255|255|255|188|20,-5|5|-7|7|-6|6|118|10,7|7|5|5|6|6|-23|115,0|0|0|0|0|0|-102|-41,0|0|0|0|0|0|-102|-88,13|14|13|14|13|14|41222|47168,0,0,0,7,98,208
428,0,7,6,0,6,0,0,0,128|128|128|128|128|128|194|72,255|255|255|255|255|255|184|1,-5|5|-7|7|-6|6|1|0,7|7|5|5|6|6|-117|-38,0|0|0|0|0|0|-45|127,0|0|0|0|0|0|59|-63,13|14|13|14|13|14|58529|18620,0,0,0,7,98,208
429,0,6,4,0,6,0,0,0,128|128|128|128|113|113|1|0,255|255|255|255|255|255|128|62,-5|5|-7|7|-6|6|6|-20,7|7|5|5|6|6|118|5,0|0|0|0|0|0|6|-22,0|0|0|0|0|0|-28|-119,13|14|13|14|96|115|30697|41729,0,0,0,7,98,208
430,0,5,4,0,4,0,0,0,113|113|113|113|190|248|167|140,255|255|255|255|128|61|1|116,-6|6|-7|7|-117|22|66|-72,6|6|5|5|14|-60|62|-48,0|0|0|0|-6|38|-118|69,0|0|0|0|-89|38|58|69,96|115|96|115|27646|65150|36107|62907,0,0,0,7,98,208
431,0,6,2,0,2,0,0,0,114|114|107|192|28|45|8|0,255|255|137|5|196|190|248|167,-7|7|69|2|-60|-66|-12|-89,7|7|69|2|-60|-66|-8|-89,0|0|69|3|-60|-66|-12|-89,0|0|69|3|-60|-66|-8|-89,15|53|48836|42996|34854|1861|48836|43000,0,0,0,7,98,208
432,0,5,2,0,8,0,0,0,114|114|114|114|114|114|114|114,255|255|255|255|255|255|255|255,-7|7|-9|9|-8|8|-6|6,7|7|5|5|6|6|8|8,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,15|53|15|53|15|53|15|53,0,0,0,7,98,208
433,0,2,1,0,2,0,0,0,149|149|49|210|3|193|19|211,255|255|0|131|210|0|196|190,-9|9|38|-119|69|5|-60|-66,0|0|38|-118|69|9|-104|107,0|0|45|8|0|-60|-66|-12,0|0|-120|69|8|-60|-66|-8,256|257|50186|62654|9895|17800|50185|63678,0,0,0,1,255,208
434,0,3,2,0,2,0,0,0,149|149|10|198|6|234|188|1,255|255|196|190|248|167|38|138,-9|9|-60|-66|-12|-89|38|-120,0|0|-95|70|-72|59|-122|-4,0|0|3|-23|-114|-2|-125|62,0|0|14|116|3|-23|74|-2,256|257|65158|29863|59651|65074|13985|41912,0,0,0,1,255,208
435,0,4,2,0,2,0,0,0,150|150|0|247|241|139|208|184,255|255|43|194|72|163|54|184,-9|9|54|-72|1|125|6|-57,0|0|-72|1|0|-95|54|-72,0|0|-56|-117|-38|-95|-26|-68,0|0|59|-45|127|12|125|3,256|257|30657|59651|428|13985|35256|65158,0,0,0,1,255,208
436,0,5,3,0,3,0,0,0,150|150|150|255|14|68|184|199,255|255|255|1|0|235|4|255,-9|9|0|-128|62|-22|-68|0,0|0|-9|6|-20|-68|-128|62,0|0|0|118|5|-58|6|-20,0|0|0|6|-22|-68|0|-96,256|257|209|43004|440|15104|64646|30375,0,0,0,1,255,208
437,0,6,4,0,4,0,0,0,150|150|150|150|227|188|30|7,255|255|255|255|140|134|250|167,-9|9|-9|9|116|3|-23|5,0|0|0|0|-72|107|6|68,0|0|0|0|-44|4|3|-8,0|0|14|14|69|-15|-60|-66,256|257|256|257|58345|65280|65094|32363,0,0,0,1,255,208
438,0,6,3,0,3,0,0,0,151|151|150|43|6|68|184|107,255|255|255|4|0|3|6|60,-10|10|0|5|-60|-66|-8|-89,0|0|-9|2|-60|-66|-12|-89,0|0|0|2|-60|-66|-8|-89,0|0|0|3|-60|-66|-12|-89,256|257|209|43000|27430|1349|39192|51339,0,0,0,1,255,208
439,0,6,4,0,4,0,0,0,151|151|150|150|38|137|69|5,255|255|255|255|210|139|200|139,-10|10|0|0|-89|38|-118|69,0|0|-9|9|-63|19|-45|45,0|0|0|0|0|-60|-66|-12,0|0|0|0|7|-60|-66|-8,256|257|209|208|50204|62654|9895|17800,0,0,0,1,255,208
440,0,6,4,0,4,0,0,0,152|152|151|151|167|38|128|125,255|255|255|255|160|236|188|196,-12|12|0|0|-120|69|10|-58,0|0|-11|-11|-21|16|-60|-66,0|0|-6|6|69|8|-60|-66,0|0|0|0|69|10|-95|70,256|257|209|209|65231|16003|47170|29710,0,0,0,1,255,208
441,0,6,4,0,4,0,0,0,153|153|151|151|230|188|199|6,255|255|255|255|199|6|216|186,-12|12|0|0|-38|-70|85|21,0|0|-11|-11|-46|-102|-42|19,0|0|-6|6|-42|-70|-117|54,0|0|0|0|-38|-70|-102|-56,256|257|209|209|51339|55947|20664|12546,0,0,0,1,255,208
442,0,6,5,0,5,0,0,0,151|151|151|151|151|199|6|54,255|255|255|255|255|62|184|0,0|-10|10|-10|10|43|6|54,-11|0|0|0|0|54|-72|-103,0|0|0|0|0|-24|-68|49,0|7|7|-7|-7|125|3|-23,209|256|257|256|257|47158|34441|43006,0,0,0,1,255,208
443,0,6,6,0,6,0,0,0,151|151|151|151|151|154|199|6,255|255|255|255|255|255|255|6,0|-10|10|-10|10|0|0|116,-11|0|0|0|0|13|62|-20,0|0|0|0|0|0|-20|-68,0|7|7|-7|-7|0|-96|-21,209|256|257|256|257|208|43004|886,0,0,0,1,255,208
444,0,2,1,9,1,0,0,0,2|129|199|227|188|30|7|137,10|248|167|140|134|250|167|38,0|61|3|116|3|-23|78|1,5|22|66|-72|107|6|68|-72,0|-60|62|-40|4|3|-8|3,0|38|-118|69|-16|-60|-66|-8,172|17722|29697|59651|300|18175|27646|65150,0,0,0,0,255,112
445,0,2,1,0,1,0,0,0,1|188|49|210|185|3|0|247,255|146|49|210|82|80|184|80,0|43|6|68|-72|3|6|-30,9|49|-46|-102|-42|19|-33|1,0|14|-42|-70|-117|54|-40|-70,0|62|-38|-70|-102|-62|19|-33,39|5090|479|23385|49451|54043|261|33536,0,0,0,25,255,208
446,0,2,1,0,1,0,0,0,1|196|190|244|167|38|136|69,255|196|190|248|167|38|139|69,0|-60|-66|-12|-89|38|-119|69,12|-60|-66|-8|-89|38|107|69,0|24|-103|-117|-56|-117|-38|107,0|66|-72|24|45|66|0|49,6|5057|1491|48|53891|11520|6|55939,0,0,0,13,255,208
447,0,4,1,5,1,0,0,0,4|196|190|244|167|38|136|69,255|161|226|188|49|210|185|3,0|-9|-15|-110|49|-46|-117|-56,7|-38|-60|-66|-8|-89|38|-118,0|9|-104|107|-64|28|-103|3,0|19|-45|45|1|0|-125|-38,582|62654|9895|17800|50184|63678|9895|17802,0,0,0,26,255,208
448,0,3,1,0,1,0,0,0,2|157|117|18|160|236|188|196,255|244|167|38|136|69|10|198,0|-22|-68|1|-21|16|-60|-66,10|-89|38|-118|69|8|-60|-66,0|-89|38|-120|69|10|-95|70,0|59|-122|-4|-89|116|3|-23,126|16003|47170|29710|59651|65090|17569|15288,1,0,0,16,255,208
449,0,2,1,0,1,0,0,0,1|129|126|254|208|7|118|30,255|184|199|30|87|191|191|3,0|87|106|0|-102|-85|9|-33,14|-102|-121|8|-33|1|-72|1,0|-102|118|2|-33|1|-95|64,0|107|126|-2|11|-119|-125|-11,99|47190|22302|29082|57098|2049|29888|48938,0,0,0,20,255,208
450,0,8,1,0,1,0,0,0,128|154|71|8|223|1|191|86,255|30|87|154|118|10|223|1,-7|-64|116|3|-23|77|1|-21,20|-65|86|-72|30|87|-102|-41,0|-33|1|107|126|-2|11|-120,0|-9|-87|-102|-88|8|-33|1,171|7864|48983|47836|22302|65384|39424|2416,0,0,0,7,98,208
451,0,3,1,0,1,0,0,0,2|87|154|157|13|223|1|191,255|3|14|87|154|28|14|223,0|-65|-36|-70|30|87|104|-1,9|-102|-73|13|-33|1|107|126,0|11|-115|-69|-11|-87|22|7,0|-66|-4|-89|-116|-122|-2|-89,59|7866|48983|47158|22302|45800|2272|30144,0,0,0,1,255,208
452,0,4,1,0,1,0,0,0,1|186|30|87|191|54|184|30,255|232|147|224|8|192|117|3,0|-125|0|-95|54|-72|-60|-66,10|-89|38|-119|69|5|-65|-36,0|30|87|-65|54|-72|30|87,0|116|-32|8|-64|117|2|-21,27|47158|48836|43004|34854|1861|56511|7866,0,0,0,13,255,192
453,0,4,2,0,2,0,0,0,1|1|196|190|252|167|38|136,255|255|191|220|186|30|87|191,0|0|30|87|-24|56|-32|8,10|10|2|-21|41|-96|54|-72,-4|4|-4|-89|38|-120|69|8,12|12|-70|30|87|-65|54|-72,20|20|2272|30144|60162|40971|47158|48836,0,0,0,13,255,112
454,0,8,1,0,1,0,0,0,5|107|126|254|11|141|187|245,255|22|7|38|139|69|3|163,0|-72|38|-118|69|7|-104|-93,11|-72|38|-117|69|5|-93|60,0|-23|124|-9|-58|6|52|-72,0|-21|4|-2|6|52|-72|-125,262|30466|59651|217|18059|18686|34441|43006,0,0,0,6,255,208
455,0,10,1,0,1,0,0,0,10|255|6|66|184|139|70|254,255|134|252|167|161|66|184|64,0|-122|-4|-89|118|3|-23|-100,11|-93|68|-72|-21|4|-1|6,0|-72|107|62|66|-72|11|-117,0|-11|-87|107|62|68|-72|11,263|43509|10359|15979|47170|35595|62851|27561,0,0,0,6,255,208
456,0,12,1,0,1,0,0,0,20|247|169|107|62|68|184|11,255|131|247|169|118|75|107|62,0|-72|11|-115|-69|-11|-87|22,11|-115|126|-16|22|87|106|11,0|112|12|-33|1|107|62|68,0|11|-115|-69|-11|-87|22|87,264|47170|36107|62907|5801|27223|39435|3184,0,0,0,6,255,208
457,0,14,1,0,1,0,0,0,40|87|106|11|154|112|12|223,255|161|68|184|59|134|252|167,0|3|-23|105|-1|-95|66|-72,11|-122|-2|-89|116|3|-23|64,0|-128|62|52|-72|2|116|3,0|16|-1|-65|86|-72|30|87,265|57094|48897|47446|22302|32397|5886|27223,0,0,0,6,255,208
458,0,3,1,0,1,0,0,0,1|184|1|0|59|134|254|167,255|45|163|66|184|235|4|255,0|66|-72|-65|86|-71|30|87,9|62|66|-72|11|-115|-69|-11,0|22|87|106|11|49|-64|80,0|-102|-33|11|-33|1|-95|66,58|65158|30119|49112|47446|22302|28314|57099,0,0,0,25,255,208
459,0,2,1,0,1,0,0,0,4|30|87|106|0|154|171|9,255|1|191|216|3|14|87|106,0|-102|-85|9|-33|1|-102|-121,9|-33|1|-128|62|56|-72|12,0|3|-23|-13|-15|-1|54|-46,0|-1|54|-48|4|104|104|16,59|57091|65281|54838|65284|54326|26628|8400,0,0,0,25,255,208
460,0,2,1,0,1,0,0,0,8|93|3|223|1|106|40|106,255|106|80|106|25|154|66|43,0|1|49|-64|-93|82|-72|-93,9|-72|-57|6|66|-72|2|0,0|4|-1|6|66|-72|-95|66,0|49|-46|-71|2|0|-9|-15,60|30144|48942|47446|22302|48781|43264|22294,0,0,0,25,255,208
461,0,2,3,0,3,0,0,0,6|5|5|181|3|14|87|154,255|255|255|1|154|178|10|223,0|-2|2|-65|86|-71|30|87,9|8|8|-87|22|87|-95|66,0|-2|2|-8|9|-127|-57|85,0|0|0|-102|-99|13|-33|1,59|279|280|3612|479|45722|57098|48897,0,0,0,25,255,208
462,0,2,4,0,4,0,0,0,253|253|4|4|1|163|82|184,255|255|255|255|161|82|184|139,0|0|0|0|62|66|-72|-63,9|9|9|9|28|-58|-119|-107,0|0|-10|10|-71|30|87|-102,-7|7|9|9|-125|62|66|-72,600|619|581|581|47170|59329|35586|7309,0,0,0,25,255,208
463,0,2,6,0,6,0,0,0,253|253|253|253|4|4|199|6,255|255|255|255|255|255|84|184,0|0|0|0|0|0|1|0,9|9|9|9|9|9|-95|82,-6|-6|6|6|-14|14|62|66,-7|7|-7|7|9|9|28|-58,600|619|600|619|581|581|35586|7301,0,0,0,25,255,208
464,0,5,1,0,1,0,0,0,2|25|117|198|154|130|43|191,98|191|184|199|30|87|191|227,0|14|87|106|0|-102|-85|9,0|1|-102|-121|8|-33|1|-65,0|-57|30|87|-102|-121|8|-33,0|-65|86|-71|30|87|-65|-4,66|39511|2738|479|22207|7865|27223|39425,1,0,0,13,255,208
465,0,3,1,0,1,0,0,0,6|184|30|87|106|2|49|192,98|80|154|223|11|223|1|199,0|66|-72|1|0|-21|4|-1,0|66|-72|-65|86|-71|30|87,0|62|66|-72|-63|-25|2|-127,0|28|-58|30|87|106|4|49,73|39504|3039|479|16003|47170|29976|49112,1,0,0,13,255,208
466,0,3,1,0,1,0,0,0,12|30|87|106|4|49|192|80,98|154|223|11|223|1|199|6,0|-72|1|0|-21|4|-1|6,0|-72|-65|-72|-57|30|87|107,0|66|-72|9|-127|-57|85|1,0|87|106|0|-102|-85|9|-33,123|2183|479|17057|12728|47570|2|61943,1,0,0,13,255,208
467,0,3,2,0,2,0,0,0,10|10|62|66|184|9|129|199,98|98|30|87|154|157|13|223,0|0|-75|3|14|87|-102|28,0|0|1|-102|-78|10|-33|1,-6|6|-65|-42|-71|30|87|-115,0|0|-87|22|87|107|62|66,143|144|341|22302|40346|57101|48897|954,1,0,0,13,255,208
