id,animation,turret,fireFrequency,xMove,yMove,xAccel,yAccel,xCAccel,yCAccel,startX,startY,startXC,startYC,armor,size,graphic,explosionType,animate,shapeBank,xRev,yRev,deathGraphic,deathLevel,deathAnimation,launchFrequency,launchType,value,enemyDie,shapeBankFile
491,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,201|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
492,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,230|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
493,20,59|0|0,60|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,232|165|165|203|203|241|241|279|279|279|241|241|241|203|203|203|165|165|165|232,34,2,10,0,0,0,0,0,90,500,0,0,newshf.shp
494,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,234|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,60,501,750,0,newshf.shp
495,20,59|0|0,60|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,236|167|167|205|205|243|243|281|281|281|243|243|243|205|205|205|167|167|167|236,34,2,10,0,0,0,0,0,90,500,0,0,newshf.shp
496,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,238|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
497,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,270|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
498,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,272|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
499,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,254,1,274|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,34,0,10,0,0,0,0,0,0,0,0,0,newshf.shp
500,1,252|0|0,1|0|0,0,2,0,0,0,0,130,-13,125,0,10,1,169|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,26,0,10,0,0,0,0,0,0,0,25,0,newshf.shp
501,12,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,6,0,171|171|171|190|190|190|209|209|209|228|228|228|0|0|0|0|0|0|0|0,4,1,10,0,0,0,0,0,0,4,5,0,newshf.shp
502,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,37|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,47,0,21,0,0,0,0,0,0,0,150,0,newshq.shp
503,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,48,0,21,0,0,0,0,0,0,0,300,0,newshq.shp
504,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,113|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,49,0,21,0,0,0,0,0,0,0,500,0,newshq.shp
505,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,50,0,21,0,0,0,0,0,0,0,750,0,newshq.shp
506,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,42,0,21,0,0,0,0,0,0,0,1000,0,newshq.shp
507,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,57|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,43,0,21,0,0,0,0,0,0,0,2000,0,newshq.shp
508,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,76|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,51,0,21,0,0,0,0,0,0,0,50,0,newshq.shp
509,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,39,0,21,0,0,0,0,0,0,0,250,0,newshq.shp
510,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,0,114|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,41,0,21,0,0,0,0,0,0,0,500,0,newshq.shp
511,18,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,2,0,19|19|38|38|57|57|76|76|95|95|76|76|57|57|38|38|19|19|0|0,6,1,13,0,0,114,1,0,0,2,10,0,newshi.shp
512,15,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,0,1,191|193|195|193|191|229|231|233|231|229|269|271|273|271|269|0|0|0|0|0,52,1,21,0,0,0,0,0,0,0,1,0,newshq.shp
513,20,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,1,159|161|163|161|159|197|199|201|199|197|235|237|239|237|235|273|275|277|275|273,52,1,21,0,0,0,0,0,0,0,1,0,newshq.shp
514,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,12,1,163|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,18,0,7,0,0,0,0,0,40,515,25,0,newshc.shp
515,16,0|0|0,0|0|0,0,3,0,0,0,0,0,0,0,0,5,0,190|190|209|209|228|228|247|247|266|266|285|285|304|304|171|171|0|0|0|0,18,1,7,0,0,0,0,0,0,0,0,0,newshc.shp
516,1,0|0|0,0|0|0,0,0,0,0,0,0,150,-13,100,0,20,1,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,9,0,0,0,0,0,0,0,50,0,newshe.shp
517,1,0|0|0,0|0|0,0,0,0,0,0,0,150,-13,100,0,20,1,3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
518,1,0|0|0,0|0|0,0,0,0,0,0,0,150,-13,100,0,20,1,5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
519,1,0|0|0,0|0|0,0,0,0,0,0,0,150,-13,100,0,20,1,39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
520,1,0|0|0,0|0|0,0,0,0,0,0,0,150,-13,100,0,20,1,41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
521,1,0|0|0,0|0|0,0,0,0,0,0,0,150,-13,100,0,20,1,43|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
522,1,0|0|0,0|0|0,0,0,0,0,0,0,150,-13,100,0,40,1,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,9,0,0,7,-1,0,0,0,10015,0,newshe.shp
523,1,0|0|0,0|0|0,0,0,0,0,0,0,150,-13,100,0,40,1,3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,9,0,0,9,-1,0,0,0,10015,0,newshe.shp
524,1,0|0|0,0|0|0,0,0,0,0,0,0,150,-13,100,0,40,1,5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,9,0,0,11,-1,0,0,0,10015,0,newshe.shp
525,1,0|0|0,0|0|0,0,0,0,0,0,0,150,-13,100,0,40,1,39|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,9,0,0,45,-1,0,0,0,10015,0,newshe.shp
526,1,0|0|0,0|0|0,0,0,0,0,0,0,150,-13,100,0,40,1,41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,9,0,0,47,-1,0,0,0,10015,0,newshe.shp
527,1,0|0|0,0|0|0,0,0,0,0,0,0,150,-13,100,0,40,1,43|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,9,0,0,49,-1,0,0,0,10015,0,newshe.shp
528,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,20,1,153|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5,0,8,0,0,0,0,0,0,0,100,0,newshd.shp
529,9,0|0|0,0|0|0,0,2,0,0,0,0,130,-13,125,0,15,1,163|165|167|167|167|165|165|165|163|0|0|0|0|0|0|0|0|0|0|0,6,2,8,0,0,0,0,0,0,530,50,0,newshd.shp
530,9,0|0|0,0|0|0,0,5,0,0,0,0,130,-13,125,0,4,0,171|171|190|190|209|209|190|190|171|0|0|0|0|0|0|0|0|0|0|0,2,1,8,0,0,0,0,0,0,0,5,0,newshd.shp
531,6,0|0|0,0|0|0,0,2,0,0,0,0,130,-13,125,0,8,1,79|81|83|81|81|79|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6,2,8,0,0,0,0,0,20,532,30,0,newshd.shp
532,18,0|0|0,0|0|0,0,2,0,0,0,0,130,-13,125,0,3,0,228|228|228|247|247|247|266|266|266|285|285|285|304|304|304|247|247|247|0|0,6,1,8,0,0,0,0,0,0,4,30,0,newshd.shp
533,12,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,1,165|165|165|167|167|167|169|169|169|167|167|167|0|0|0|0|0|0|0|0,0,1,21,0,0,0,0,0,0,0,-1,0,newshq.shp
534,12,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,1,203|203|203|205|205|205|207|207|207|205|205|205|0|0|0|0|0|0|0|0,0,1,21,0,0,0,0,0,0,0,-2,0,newshq.shp
535,18,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,1,153|153|153|153|153|155|155|155|155|157|157|157|157|157|155|155|155|155|0|0,0,1,21,0,0,0,0,0,0,0,-3,0,newshq.shp
536,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,100,1,45|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35,0,17,0,0,39,-1,0,0,0,100,0,newshm.shp
537,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,100,1,47|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35,0,17,0,0,41,-1,0,0,0,100,0,newshm.shp
538,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,100,1,49|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35,0,17,0,0,43,-1,0,0,0,100,0,newshm.shp
539,1,116|116|116,80|81|82,0,0,0,0,0,0,0,0,0,0,100,1,83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35,0,17,0,0,77,-1,0,60,543,100,0,newshm.shp
540,9,154|0|0,120|0|0,0,0,0,0,0,0,0,0,0,0,100,1,85|7|9|11|9|9|7|7|85|0|0|0|0|0|0|0|0|0|0|0,35,2,17,0,0,79,-1,0,0,0,100,0,newshm.shp
541,1,115|115|115,80|81|82,0,0,0,0,0,0,0,0,0,0,100,1,87|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35,0,17,0,0,81,-1,0,60,544,100,0,newshm.shp
542,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5,0,17,0,0,2,-1,0,0,0,100,0,newshm.shp
543,9,0|0|0,0|0|0,-2,5,0,0,0,0,130,-13,125,0,4,0,171|171|190|190|209|209|190|190|171|0|0|0|0|0|0|0|0|0|0|0,2,1,8,0,0,0,0,0,0,0,5,0,newshd.shp
544,9,0|0|0,0|0|0,2,5,0,0,0,0,130,-13,125,0,4,0,171|171|190|190|209|209|190|190|171|0|0|0|0|0|0|0|0|0|0|0,2,1,8,0,0,0,0,0,0,0,5,0,newshd.shp
545,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,5,1,77|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5,0,8,0,0,0,0,0,0,0,10,0,newshd.shp
546,4,63|0|0,8|0|0,0,0,0,0,0,15,0,0,0,0,80,1,203|203|279|279|0|245|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35,1,23,0,3,6,40,-6,0,0,0,0,newshs.shp
547,4,63|0|0,9|0|0,0,0,0,0,0,15,0,0,0,0,80,1,205|205|281|281|0|283|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35,1,23,0,3,6,40,-6,0,0,0,0,newshs.shp
548,4,63|0|0,10|0|0,0,0,0,0,0,15,0,0,0,0,80,1,165|165|241|241|0|169|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35,1,23,0,3,6,40,-6,0,0,0,0,newshs.shp
549,4,63|0|0,11|0|0,0,0,0,0,0,15,0,0,0,0,80,1,167|167|243|243|0|207|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35,1,23,0,3,6,40,-6,0,0,0,0,newshs.shp
550,1,76|0|0,90|0|0,0,0,0,0,0,15,0,0,0,0,80,1,267|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5,0,23,0,3,273,40,0,10,551,250,0,newshs.shp
551,9,0|0|0,0|0|0,0,1,0,0,0,6,0,0,0,20,4,0,171|171|190|190|209|209|190|190|171|0|0|0|0|0|0|0|0|0|0|0,2,1,8,0,0,0,0,0,0,94,5,0,newshd.shp
552,20,253|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,1,17|17|17|17|55|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17,5,1,5,0,0,0,0,0,0,0,0,0,newsha.shp
553,20,254|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,1,93|93|93|93|131|93|93|93|93|93|93|93|93|93|93|93|93|93|93|93,5,1,5,0,0,0,0,0,0,0,0,0,newsha.shp
554,12,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,10,1,169|169|169|169|207|207|207|207|245|245|245|245|0|0|0|0|0|0|0|0,10,1,5,0,0,0,0,0,0,0,50,0,newsha.shp
555,12,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,20,1,201|201|201|201|239|239|239|239|241|241|241|241|0|0|0|0|0|0|0|0,14,1,9,0,0,0,0,0,0,0,75,0,newshe.shp
556,1,0|0|0,0|0|0,1,-1,0,0,-16,10,130,-13,125,0,3,0,19|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,0,7,0,0,0,0,0,0,0,10,0,newshc.shp
557,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,3,0,38|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,0,7,0,0,0,0,0,0,0,10,0,newshc.shp
558,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,3,0,57|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,1,0,7,0,0,0,0,0,0,0,10,0,newshc.shp
559,9,63|0|0,80|0|0,0,0,0,0,0,0,130,-13,125,0,30,1,49|51|53|53|53|51|51|51|49|0|0|0|0|0|0|0|0|0|0|0,1,2,7,0,0,0,0,0,0,0,10,0,newshc.shp
560,1,0|0|0,0|0|0,0,5,0,0,0,-8,130,-13,115,0,5,1,279|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,5,0,21,0,0,0,0,0,0,0,100,0,newshq.shp
561,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,1,127|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,21,0,0,0,0,0,0,0,20002,0,newshq.shp
562,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,1,129|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,21,0,0,0,0,0,0,0,20004,0,newshq.shp
563,1,0|0|0,0|0|0,0,1,0,0,0,0,130,-13,125,0,0,1,131|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,21,0,0,0,0,0,0,0,20008,0,newshq.shp
564,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,283|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6,0,5,0,0,0,0,0,0,0,50,0,newsha.shp
565,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,20,1,281|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,26,0,5,0,0,0,0,0,0,0,50,0,newsha.shp
566,12,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,167|167|167|167|205|205|205|205|243|243|243|243|0|0|0|0|0|0|0|0,10,1,5,0,0,0,0,0,0,0,0,0,newsha.shp
567,18,255|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,20,1,165|165|165|203|203|203|241|241|241|279|279|279|241|241|241|203|203|203|0|0,10,1,5,0,0,0,0,0,0,0,200,0,newsha.shp
568,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,269|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,35,0,23,0,0,275,15,0,20,455,250,0,newshs.shp
569,16,0|0|0,0|0|0,7,0,0,0,-1,1,0,0,0,0,6,1,117|117|117|117|119|119|119|119|121|121|121|121|119|119|119|119|0|0|0|0,15,1,17,-7,7,0,0,0,0,0,100,0,newshm.shp
570,1,0|0|0,0|0|0,0,7,0,0,-1,1,0,0,0,0,254,1,115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15,0,17,-7,7,0,0,0,0,0,100,0,newshm.shp
571,1,0|0|0,0|0|0,0,-7,0,0,1,-1,0,0,0,0,254,1,115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15,0,17,7,-7,0,0,0,0,0,100,0,newshm.shp
572,1,0|0|0,0|0|0,-7,0,0,0,1,-1,0,0,0,0,254,1,115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,15,0,17,7,-7,0,0,0,0,0,100,0,newshm.shp
573,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,25,1,165|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,8,0,0,167,10,0,0,0,50,0,newshd.shp
574,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,25,1,127|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,20,0,0,129,10,0,0,0,50,0,newshp.shp
575,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,25,1,155|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,8,0,0,163,10,0,0,0,50,0,newshd.shp
576,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,25,1,123|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,25,0,20,0,0,125,10,0,0,0,50,0,newshp.shp
577,8,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,85|85|131|131|233|233|131|131|0|0|0|0|0|0|0|0|0|0|0|0,26,1,20,0,0,0,0,0,0,0,10020,0,newshp.shp
578,1,0|0|0,0|0|0,0,5,0,0,-1,2,0,0,0,0,255,1,115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,0,17,-10,5,0,0,0,0,0,10,0,newshm.shp
579,1,0|0|0,0|0|0,0,-5,0,0,1,-2,0,0,0,0,255,1,115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,0,17,10,-5,0,0,0,0,0,10,0,newshm.shp
580,1,0|0|0,0|0|0,0,7,0,0,-1,2,0,0,0,0,255,1,115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,0,17,-14,7,0,0,0,0,0,10,0,newshm.shp
581,1,0|0|0,0|0|0,0,-7,0,0,1,-2,0,0,0,0,255,1,115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,0,17,14,-7,0,0,0,0,0,10,0,newshm.shp
582,16,0|0|0,0|0|0,5,0,0,0,-2,2,0,0,0,0,6,1,117|117|117|117|119|119|119|119|121|121|121|121|119|119|119|119|0|0|0|0,16,1,17,-5,5,0,0,0,0,0,25,0,newshm.shp
583,1,0|0|0,0|0|0,0,5,0,0,-2,2,0,0,0,0,255,1,115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,0,17,-5,5,0,0,0,0,0,10,0,newshm.shp
584,1,0|0|0,0|0|0,0,-5,0,0,2,-2,0,0,0,0,255,1,115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,0,17,5,-5,0,0,0,0,0,10,0,newshm.shp
585,1,0|0|0,0|0|0,-5,0,0,0,2,-2,0,0,0,0,255,1,115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,16,0,17,5,-5,0,0,0,0,0,10,0,newshm.shp
586,1,0|0|0,0|0|0,0,0,0,0,0,0,1,1,1,1,255,1,1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,23,0,0,0,0,0,0,0,0,0,newshs.shp
587,1,0|0|0,0|0|0,0,0,0,0,0,0,1,1,1,1,255,1,3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,23,0,0,0,0,0,0,0,0,0,newshs.shp
588,1,0|0|0,0|0|0,0,0,0,0,0,0,1,1,1,1,255,1,7|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,28,0,23,0,0,0,0,0,0,0,0,0,newshs.shp
589,16,0|0|0,0|0|0,0,0,0,0,0,0,1,1,1,1,20,1,115|115|117|117|119|119|121|121|123|123|121|121|119|119|117|117|0|0|0|0,28,1,23,0,0,0,0,0,0,0,100,0,newshs.shp
590,5,0|0|0,0|0|0,3,0,0,0,1,0,0,0,0,0,10,1,93|131|131|131|93|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6,2,23,7,0,0,0,0,20,592,150,0,newshs.shp
591,8,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,85|85|131|131|233|233|131|131|0|0|0|0|0|0|0|0|0|0|0|0,26,1,20,0,0,0,0,0,0,0,10020,0,newshp.shp
592,12,0|0|0,0|0|0,0,4,0,0,0,0,0,0,0,0,3,0,9|9|10|10|28|28|29|29|28|28|10|10|0|0|0|0|0|0|0|0,0,1,23,0,0,0,0,0,0,0,10,0,newshs.shp
593,8,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,85|85|131|131|233|233|131|131|0|0|0|0|0|0|0|0|0|0|0|0,26,1,20,0,0,0,0,0,0,0,10022,0,newshp.shp
594,4,0|0|0,0|0|0,0,1,0,0,0,0,0,0,0,0,8,1,51|89|127|89|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,1,3,0,0,0,0,0,0,0,25,0,newsh7.shp
595,0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,4,1,81|87|79|85|77|83|43|49|39|45|5|11|3|9|1|7|0|0|0|0,10,0,15,0,0,0,0,0,0,0,20,0,newshk.shp
596,18,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,3,0,247|247|247|266|266|266|285|285|285|304|304|304|285|285|285|266|266|266|0|0,0,1,8,0,0,0,0,0,0,4,15,0,newshd.shp
597,16,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,6,1,117|117|117|117|119|119|119|119|121|121|121|121|119|119|119|119|0|0|0|0,15,1,17,0,0,0,0,0,0,0,25,0,newshm.shp
598,11,76|0|0,40|0|0,0,0,0,0,0,0,130,-13,125,0,1,1,155|157|159|159|159|157|157|157|157|157|155|0|0|0|0|0|0|0|0|0,18,2,7,0,0,0,0,0,0,0,80,0,newshc.shp
599,12,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,255,1,165|167|167|167|169|169|169|167|167|167|165|165|0|0|0|0|0|0|0|0,28,1,7,0,0,0,0,0,0,0,85,0,newshc.shp
600,11,76|0|0,80|0|0,0,-1,0,0,0,0,130,-13,125,0,1,1,191|193|195|195|195|195|193|193|193|193|191|0|0|0|0|0|0|0|0|0,18,2,7,0,0,0,0,0,0,0,200,0,newshc.shp
601,11,76|0|0,60|0|0,0,-1,0,0,0,0,130,-13,125,0,1,1,191|193|195|195|195|195|193|193|193|193|191|0|0|0|0|0|0|0|0|0,18,2,7,0,0,0,0,0,0,0,200,0,newshc.shp
602,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,153|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,30001,0,newsh5.shp
603,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,155|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,30002,0,newsh5.shp
604,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,30003,0,newsh5.shp
605,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,159|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,30004,0,newsh5.shp
606,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,161|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,30005,0,newsh5.shp
607,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,163|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,30013,0,newsh5.shp
608,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,165|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,30007,0,newsh5.shp
609,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,167|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,30008,0,newsh5.shp
610,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,169|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,31009,0,newsh5.shp
611,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,191|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,31010,0,newsh5.shp
612,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,193|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,31011,0,newsh5.shp
613,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,195|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,31012,0,newsh5.shp
