id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
370,0,11,4,0,4,0,0,0,112|112|112|112|77|101|109|111,255|255|255|255|101|102|116|32,1|-1|0|0|115|116|40|109,-2|-2|0|0|97|105|108|41,0|0|-3|3|49|44|95|70,0|0|0|0|104|97|100|101,31|31|31|31|25940|29816|26739|25697,1,0,0,7,6,80
371,0,12,1,0,1,0,0,0,116|108|117|109|101|32|61|32,255|43|115|116|40|70|88|112,0|97|121|118|111|108|41|43,-2|32|102|114|111|109|32|39,0|115|116|40|70|88|118|111,0|117|109|101|41|44|49|53,32|24364|30022|27756|26739|25697|10597|8251,1,0,0,7,6,80
372,0,12,2,0,4,0,0,0,112|116|112|116|97|59|6|0,255|255|255|255|110|100|59|42,-1|0|1|0|0|0|0|32,-3|-2|-3|-2|0|32|52|0,0|0|0|0|117|110|99|116,0|0|0|0|81|117|105|116,31|32|31|32|29992|25971|28525|29557,1,0,0,7,6,80
373,0,12,3,0,3,0,0,0,112|116|112|101|97|110|59|97,255|255|255|0|0|118|97|114,-1|0|1|0|0|32|32|32,-3|-2|-3|32|58|32|98|121,0|0|0|32|25|0|0|0,0|0|0|32|113|117|105|116,31|32|31|8308|8250|28514|27759|24933,1,0,0,7,6,80
374,0,12,3,0,3,0,0,0,112|113|112|58|32|105|110|116,255|255|255|114|59|97|5|0,-1|0|1|98|101|103|105|110,-4|-3|-4|0|0|105|102|32,0|0|0|109|111|117|115|101,0|0|0|101|110|32|77|111,31|32|31|24940|25955|8251|26739|30575,1,0,0,7,6,80
375,0,12,2,0,2,0,0,0,113|113|101|116|32|107|101|121,255|255|97|114|100|32|116|111,0|0|73|79|83|42|41|0,-4|-4|0|0|0|99|97|108,-6|6|73|79|83|104|97|110,0|0|101|114|58|61|116|114,32|32|14|0|17152|25964|29281|25931,1,0,0,7,6,80
376,0,12,4,0,4,0,0,0,113|113|112|112|32|32|118|103,255|255|255|255|100|46|103|101,0|0|1|-1|59|107|0|0,-4|-4|-1|-1|30|0|0|0,-6|6|0|0|113|117|105|116,0|0|0|0|108|115|101|59,32|32|31|31|26173|27745|25971|8251,1,0,0,7,6,80
377,0,12,3,0,3,0,0,0,114|112|112|49|59|32|0|0,255|255|255|32|11|0|0|0,0|1|-1|32|119|105|112|101,-4|-1|-1|59|0|0|0|0,0|0|0|0|0|0|0|32,0|0|0|97|114|115|104|97,33|31|31|13621|12844|13621|12588|13621,1,0,0,7,6,80
378,0,11,1,0,2,0,0,0,3|3|116|105|24|0|0|0,255|255|32|32|32|32|32|99,2|-2|32|58|61|32|56|59,-1|-1|111|108|99|58|61|49,0|0|0|0|0|0|0|32,0|0|0|0|0|114|101|112,99|99|0|0|8192|31|0|8192,1,0,0,1,0,112
379,0,11,2,0,2,0,0,0,3|3|114|105|97|110|104|97,255|255|40|48|41|59|0|0,2|-2|0|32|15|0|0|0,-1|-1|102|114|97|109|101|99,0|0|110|116|58|61|52|59,0|0|0|0|0|32|20|0,99|99|25459|28257|28515|25956|15674|15152,1,0,0,1,0,112
380,0,11,4,0,4,0,0,0,3|3|2|2|78|101|119|68,255|255|255|255|83|104|97|112,3|-3|4|-4|40|95|79|112,-1|-1|-1|-1|83|104|97|112,0|0|0|0|54|44|53|48,0|0|0|0|59|0|46|0,99|99|99|99|26739|25697|10341|12343,1,0,0,1,0,112
381,0,11,6,0,6,0,0,0,3|3|2|2|2|2|70|117,255|255|255|255|255|255|101|41,3|-3|4|-4|5|-5|0|32,-1|-1|-2|-2|-3|-3|120|40,0|0|0|0|0|0|109|105,0|0|0|0|0|0|91|51,99|99|99|99|99|99|29557|10597,1,0,0,1,0,112
382,0,11,1,0,2,0,0,0,4|4|105|110|99|40|99|111,255|255|99|111|108|99|41|59,2|-2|102|32|40|99|111|108,-1|-1|41|32|111|114|32|40,0|0|108|60|50|41|32|116,0|0|110|32|99|111|108|99,100|100|27759|15203|0|0|8192|58,1,0,0,1,0,112
383,0,11,2,0,2,0,0,0,4|4|45|84|101|120|116|119,255|255|116|104|40|109|105|115,2|-2|101|120|116|91|49|48,-1|-1|95|70|111|110|116|83,0|0|112|101|115|41|32|115,0|0|32|49|59|32|58|0,100|100|25972|28781|12919|15674|13361|11065,1,0,0,1,0,112
384,0,11,3,0,4,0,0,0,4|2|4|2|116|91|49|49,255|255|255|255|111|110|116|83,2|3|-2|-3|115|41|32|115,-1|-4|-1|-4|59|32|0|0,0|0|0|0|51|0|0|0,0|0|0|0|32|115|101|108,100|99|100|99|25954|26983|8302|25972,1,0,0,1,0,112
385,0,11,4,0,4,0,0,0,4|2|4|2|61|45|53|59,255|255|255|255|52|0|0|0,2|3|-2|-3|32|32|32|32,-1|-4|-1|-4|108|115|101|32,0|0|0|0|110|32|116|101,0|0|0|0|61|45|53|59,100|99|100|99|25405|27759|12589|15154,1,0,0,1,0,112
386,0,11,2,0,2,0,0,0,8|8|79|117|116|116|101|120,255|255|100|106|117|115|116|40,2|-2|109|112|119|32|44|49,-2|-2|44|109|105|115|99|116,0|0|116|91|49|48|93|44,0|0|44|116|101|109|112|105,98|98|28271|21364|24936|25968|11379|29300,1,0,0,1,0,112
387,0,11,4,0,4,0,0,0,8|8|4|4|117|115|116|40,255|255|255|255|119|50|44|49,2|-2|4|-4|105|115|99|116,-2|-2|-4|-4|49|49|93|44,0|0|0|0|101|109|112|105,0|0|0|0|111|110|116|83,98|98|100|100|25973|15145|0|0,1,0,0,1,0,112
388,0,11,6,0,6,0,0,0,8|8|4|4|2|2|97|110,255|255|255|255|255|255|101|95,2|-2|4|-4|6|-6|108|101,-2|-2|-4|-4|-6|-6|32|98,0|0|0|0|0|0|0|0,0|0|0|0|0|0|117|115,98|98|100|100|99|99|8192|8224,1,0,0,1,0,112
389,0,11,1,0,2,0,0,0,3|3|117|115|101|114|101|112,255|255|99|101|59|105|20|0,2|-2|0|32|32|32|101|110,-1|-1|101|108|115|101|32|115,0|0|119|118|103|97|59|-46,0|0|0|0|0|-49|24|0,99|99|8224|25972|28781|15674|31074|25972,1,0,4,1,0,112
390,0,11,2,0,2,0,0,0,3|3|53|0|0|0|0|32,255|255|116|105|108|32|119|97,2|-2|97|99|116|105|111|110,-1|-1|44|102|97|108|115|101,0|0|32|123|85|115|101|32,0|0|101|118|105|111|117|115,99|99|25965|28515|28277|32116|0|0,1,0,4,1,0,112
391,0,11,4,0,4,0,0,0,3|3|2|2|117|115|101|98,255|255|255|255|110|62|48|41,3|-3|4|-4|32|117|115|101,-1|-1|-1|-1|101|32|116|104,0|0|0|0|101|103|105|110,0|0|0|0|0|32|32|32,99|99|99|99|30821|13630|10550|24864,1,0,4,1,0,112
392,0,11,6,0,6,0,0,0,3|3|2|2|2|2|4|0,255|255|255|255|255|255|78|77,3|-3|4|-4|5|-5|83|47,-1|-1|-2|-2|-3|-3|72|65,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,99|99|99|99|99|99|26989|29541,1,0,4,1,0,112
393,0,11,1,0,2,0,0,0,4|4|0|255|37|0|0|0,255|255|32|32|32|32|32|32,2|-2|32|32|32|32|69|110,-1|-1|121|32|88|43|45|32,0|0|67|32|32|32|80|76,0|0|32|89|43|45|68|0,100|100|18251|18208|9042|21536|28793|8293,1,0,5,1,0,112
394,0,11,2,0,2,0,0,0,4|4|84|52|32|68|65|84,255|255|32|32|69|110|101|109,2|-2|65|117|116|111|45|80,-1|-1|99|101|109|101|110|116,0|0|121|115|116|101|109|31,0|0|0|0|0|1|48|0,100|100|28009|8293|31060|25968|17440|21569,1,0,5,1,0,112
395,0,11,3,0,4,0,0,0,4|2|4|2|53|32|32|32,255|255|255|255|69|118|101|110,2|3|-2|-3|57|0|0|0,-1|-4|-1|-4|48|32|48|50,0|0|0|0|32|32|32|32,0|0|0|0|32|50|32|32,100|99|100|99|8224|16928|25441|26475,1,0,5,1,0,112
396,0,11,4,0,4,0,0,0,4|2|4|2|0|0|0|48,255|255|255|255|48|53|32|32,2|3|-2|-3|32|32|51|51,-1|-4|-1|-4|49|32|32|32,0|0|0|0|32|32|32|32,0|0|0|0|100|32|83|104,100|99|100|99|16175|16687|29811|29285,1,0,5,1,0,112
397,0,11,2,0,2,0,0,0,8|8|0|48|48|48|48|32,255|255|32|32|32|32|32|32,2|-2|32|32|32|32|32|32,-2|-2|32|32|32|32|32|32,0|0|32|32|32|82|97|110,0|0|109|32|69|110|101|109,98|98|17999|2374|43|0|12288|12336,1,0,6,1,0,112
398,0,11,4,0,4,0,0,0,8|8|4|4|32|32|32|32,255|255|255|255|32|32|32|83,2|-2|4|-4|32|111|102|102,-2|-2|-4|-4|0|48|48|48,0|0|0|0|53|0|0|0,0|0|0|0|48|32|54|52,98|98|100|100|8241|8224|12576|8243,1,0,6,1,0,112
399,0,11,6,0,6,0,0,0,8|8|4|4|2|2|50|32,255|255|255|255|255|255|11|0,2|-2|4|-4|6|-6|48|32,-2|-2|-4|-4|-6|-6|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|49|54,98|98|100|100|99|99|12320|8224,1,0,6,1,0,112
400,0,3,1,3,1,0,0,0,149|32|66|79|83|83|32|65,255|69|65|68|46|0|0|0,0|48|49|48|48|32|32|55,6|32|32|55|57|50|32|32,0|55|49|32|32|32|50|32,0|32|49|54|32|45|50|54,7035|8242|21536|25960|29728|28271|30055|101,0,0,0,1,255,48
401,0,2,1,3,1,0,0,0,149|51|32|32|49|55|49|32,255|32|50|32|32|32|49|54,0|32|50|32|32|45|50|0,6|0|0|0|0|19|45|0,0|0|0|48|49|48|48|32,0|55|32|32|32|55|57|48,7035|14129|8241|8224|8242|8224|13105|11552,0,0,0,1,255,48
402,0,4,1,3,1,0,0,0,150|0|0|0|0|27|44|0,98|0|0|48|49|48|48|32,0|55|32|32|32|55|56|49,6|32|49|55|48|32|32|32,0|32|32|32|49|57|32|45,0|56|32|45|50|32|32|84,7035|20000|29551|8037|44|0|12288|12337,0,0,0,1,255,48
403,0,3,1,3,1,0,0,0,150|32|50|32|32|32|49|56,98|32|48|32|32|45|50|32,0|84|104|101|32|78|111|115,6|34|44|0|0|0|0|48,0|48|48|32|32|55|32|32,0|55|56|51|32|32|49|56,7035|8224|8242|8224|14129|8224|8240|11552,0,0,0,1,255,48
404,0,2,1,3,1,0,0,0,150|0|44|0|0|0|0|48,98|48|48|32|32|55|32|32,0|55|56|48|32|32|49|53,6|32|32|32|50|32|32|32,0|52|32|45|51|48|32|45,0|32|32|76|101|102|116|32,7035|101|45|0|12288|12337|8240|14112,0,0,0,1,255,48
405,0,5,1,3,1,0,0,0,151|32|49|53|32|45|51|48,98|45|50|32|32|82|105|103,0|116|32|69|121|101|0|0,6|0|0|0|38|0|0|0,0|48|49|53|48|32|32|49,0|32|32|48|32|32|32|32,7035|8224|8224|8240|8224|14641|8224|8224,0,0,0,1,255,48
406,0,5,1,3,1,0,0,0,152|32|32|49|57|32|32|48,98|32|32|32|48|32|32|32,120|32|48|32|32|32|49|56,6|0|0|0|0|48|49|53,0|32|32|49|57|32|32|48,0|32|32|32|48|32|32|32,7035|8240|8224|14129|27|0|12288|13617,0,0,0,1,255,48
407,0,5,1,3,1,0,0,0,153|32|48|32|32|32|49|54,98|0|0|0|0|48|49|53,120|32|32|49|57|32|32|48,6|32|32|32|48|32|32|32,0|32|48|32|32|32|49|53,0|0|0|0|0|48|49|53,7035|12576|8249|12320|8224|8224|8240|8224,0,0,0,1,255,48
408,0,5,1,3,1,0,0,0,154|32|32|49|57|32|32|48,98|32|32|32|48|32|32|32,120|32|48|32|32|32|49|51,6|0|0|0|0|0|51|0,0|0|0|48|49|51|48|32,0|55|32|32|32|55|56|52,7035|12337|8240|8224|8242|8224|8241|11552,0,0,0,1,255,48
409,0,5,2,3,2,0,0,0,152|152|99|104|32|73|26|0,98|98|0|48|49|51|48|32,120|120|32|32|32|55|56|53,6|6|49|48|48|32|32|32,-7|7|32|32|49|0|31|0,0|0|0|48|49|52|48|32,7035|7035|14112|13368|8224|12594|8240|8224,0,0,0,1,255,48
410,0,5,3,3,3,0,0,0,152|152|153|32|32|55|32|32,98|98|98|53|32|32|50|49,120|120|120|32|50|32|32|32,6|6|6|0|0|0|0|48,-9|9|0|32|32|55|32|32,6|6|0|52|32|32|48|55,7035|7035|7035|8224|8243|11552|14386|26,0,0,0,1,255,48
411,0,8,1,0,1,0,0,0,128|32|48|55|48|32|32|32,255|32|32|32|51|0|31|0,0|0|0|48|49|54|48|32,0|55|32|32|32|55|56|52,0|32|50|55|48|32|32|32,0|32|32|32|52|32|32|45,57|26|0|12288|13873|8240|14112|8224,1,0,0,7,6,80
412,0,6,1,0,1,0,0,0,128|0|31|0|0|0|0|48,255|55|48|32|32|55|32|32,0|55|56|52|32|32|48|50,0|32|32|32|50|32|32|32,0|32|32|45|50|56|26|0,0|0|0|48|49|55|48|32,57|8224|14112|13624|8224|12848|8240|8224,1,0,0,7,6,80
413,0,4,1,0,1,0,0,0,128|55|32|32|32|55|56|52,255|32|49|57|48|32|32|32,0|32|32|32|54|32|32|45,0|56|26|0|0|0|0|48,0|56|48|32|32|55|32|32,0|55|56|53|32|32|49|57,57|8224|8242|8224|54|31|0|12288,1,0,0,7,6,80
414,0,10,2,0,2,0,0,0,128|128|32|32|50|32|32|32,255|255|32|45|50|56|26|0,0|0|0|48|49|57|48|32,-1|-1|32|32|32|55|56|53,9|-9|48|53|48|32|32|32,0|0|32|32|55|0|31|0,57|57|12338|8240|14112|8224|14112|13368,1,0,0,7,6,80
415,0,8,2,0,2,0,0,0,128|128|26|0|0|0|0|48,255|255|48|32|32|55|32|32,0|0|56|53|32|32|50|52,0|0|32|32|50|32|32|32,9|-9|0|0|0|0|0|0,0|0|0|0|0|48|50|52,57|57|8241|12576|8224|8224|8240|8224,1,0,0,7,6,80
416,0,6,1,0,1,0,0,0,113|32|32|51|49|32|32|48,255|32|32|32|48|32|32|32,0|32|48|32|32|32|49|55,-1|0|0|0|0|48|50|52,0|32|32|51|57|32|32|49,4|32|32|32|49|57|63|0,76|12288|13362|8242|13088|8249|12576|8248,1,0,0,7,6,80
417,0,4,1,0,1,0,0,0,113|32|32|32|32|83|116|101,255|32|51|32|58|32|70|105,0|101|32|65|32|97|110|100,-1|74|111|105|110|32|78|111,0|101|0|0|0|0|0|0,4|0|0|0|0|48|50|53,76|12832|8245|12832|13365|8224|8240|8224,1,0,0,7,6,80
418,0,5,1,0,1,0,0,0,114|97|105|110|32|86|117|108,255|101|114|97|98|108|101|0,0|0|0|0|0|48|50|53,-1|32|32|55|57|32|32|49,0|0|56|0|0|0|0|48,4|53|48|32|32|49|57|32,95|8224|8224|13101|8224|8224|8240|8224,1,0,0,7,6,80
419,0,6,2,0,2,0,0,0,113|113|66|114|97|105|110|32,255|255|101|114|103|101|115|0,0|0|0|0|0|48|50|55,-1|-1|32|49|57|32|32|48,9|-9|32|32|48|32|32|32,0|0|48|32|32|32|49|51,76|76|0|64|0|12288|14386|8240,1,0,0,7,6,80
420,0,7,2,0,2,0,0,0,114|114|32|32|49|51|32|32,255|255|32|32|32|83|116|101,0|0|53|32|58|32|66|114,-1|-1|110|32|109|111|118|101,9|-9|97|110|100|32|70|105,0|0|115|0|27|0|0|0,95|95|8240|12576|8249|13600|8224|8224,1,0,0,7,6,80
421,0,9,4,0,4,0,0,0,114|114|128|128|53|32|32|49,255|255|255|255|32|32|32|32,0|0|0|0|32|32|48|32,-1|-1|-2|-2|27|0|0|0,9|-9|16|-16|53|32|32|51,0|0|0|0|32|32|32|32,95|95|57|57|8224|13105|27|0,1,0,0,7,6,80
422,0,8,1,0,2,0,0,0,128|128|32|32|32|32|48|32,255|255|49|51|27|0|0|0,-6|6|51|51|48|32|32|49,6|6|45|53|32|32|32|45,0|0|32|32|32|32|48|32,0|0|49|51|27|0|0|0,13|14|8245|12576|8249|12320|8224|8224,0,0,0,7,98,80
423,0,6,1,0,2,0,0,0,128|128|51|53|48|32|32|49,255|255|45|53|32|32|32|32,-6|6|32|32|32|32|48|32,6|6|49|51|32|32|32|32,0|0|32|83|116|101|112|32,0|0|58|32|66|114|97|105,13|14|25974|8307|28257|8292|26950|25970,0,0,0,7,98,80
424,0,8,2,0,2,0,0,0,128|128|32|32|32|32|48|32,255|255|32|32|48|32|32|32,-6|6|27|0|0|0|0|48,6|6|53|32|32|51|49|32,0|0|32|32|32|32|51|32,0|0|32|32|48|32|32|32,13|14|0|12288|13875|8245|13088|8241,0,0,0,7,98,80
425,0,7,2,0,4,0,0,0,128|128|128|128|0|0|0|48,255|255|255|255|32|49|57|32,-5|5|-7|7|32|45|53|32,7|7|5|5|48|32|32|32,0|0|0|0|0|0|0|48,0|0|0|0|32|49|57|32,13|14|13|14|8224|8224|8240|8224,0,0,0,7,98,80
426,0,8,4,0,4,0,0,0,128|128|128|128|32|32|54|32,255|255|255|255|48|32|32|32,-5|5|-7|7|32|32|32|32,7|7|5|5|112|32|55|32,0|0|0|0|97|105|110|32,0|0|0|0|115|32|100|111,13|14|13|14|30049|25454|25960|8307,0,0,0,7,98,80
427,0,6,4,0,6,0,0,0,128|128|128|128|128|128|48|32,255|255|255|255|255|255|32|32,-5|5|-7|7|-6|6|0|48,7|7|5|5|6|6|32|32,0|0|0|0|0|0|49|53,0|0|0|0|0|0|32|32,13|14|13|14|13|14|25454|8296,0,0,0,7,98,80
428,0,7,6,0,6,0,0,0,128|128|128|128|128|128|48|32,255|255|255|255|255|255|32|32,-5|5|-7|7|-6|6|0|48,7|7|5|5|6|6|32|32,0|0|0|0|0|0|49|56,0|0|0|0|0|0|32|32,13|14|13|14|13|14|12288|12340,0,0,0,7,98,80
429,0,6,4,0,6,0,0,0,128|128|128|128|113|113|50|0,255|255|255|255|255|255|52|48,-5|5|-7|7|-6|6|32|50,7|7|5|5|6|6|12|0,0|0|0|0|0|0|53|32,0|0|0|0|0|0|52|0,13|14|13|14|96|115|8249|12320,0,0,0,7,98,80
430,0,5,4,0,4,0,0,0,113|113|113|113|0|48|52|51,255|255|255|255|57|32|32|48,-6|6|-7|7|51|32|32|32,6|6|5|5|32|32|49|51,0|0|0|0|32|32|32|83,0|0|0|0|56|32|58|32,96|115|96|115|25974|8307|28789|24864,0,0,0,7,98,80
431,0,6,2,0,2,0,0,0,114|114|48|32|32|49|57|32,255|255|32|32|32|32|48|32,-7|7|32|32|48|32|32|32,7|7|27|0|0|0|0|48,0|0|48|32|32|51|49|32,0|0|32|32|32|32|48|32,15|53|8243|8224|13105|27|0|12288,0,0,0,7,98,80
432,0,5,2,0,8,0,0,0,114|114|114|114|114|114|114|114,255|255|255|255|255|255|255|255,-7|7|-9|9|-8|8|-6|6,7|7|5|5|6|6|8|8,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,15|53|15|53|15|53|15|53,0,0,0,7,98,80
433,0,2,1,0,2,0,0,0,149|149|114|101|115|0|27|0,255|255|0|48|53|51|48|32,-9|9|57|32|32|53|32|32,0|0|53|32|32|32|32|32,0|0|32|32|49|51|27|0,0|0|0|48|53|51|53|32,256|257|12320|8224|8224|8240|8224|8224,0,0,0,1,255,112
434,0,3,2,0,2,0,0,0,149|149|49|32|32|48|32|32,255|255|51|32|32|32|32|32,-9|9|32|32|49|51|27|0,0|0|0|48|53|53|53|32,0|0|49|32|32|48|32|32,0|0|48|32|32|32|32|32,256|257|13105|27|0|12288|14133|8240,0,0,0,1,255,112
435,0,4,2,0,2,0,0,0,150|150|32|32|49|51|27|0,255|255|0|48|53|55|53|32,-9|9|57|32|32|48|32|32,0|0|48|32|32|32|32|32,0|0|32|32|49|51|64|0,0|0|0|48|53|57|48|32,256|257|13613|8224|8224|8245|8224|8224,0,0,0,1,255,112
436,0,5,3,0,3,0,0,0,150|150|150|32|58|32|66|114,255|255|255|32|109|111|118|101,-9|9|0|110|100|32|70|105,0|0|-9|0|27|0|0|0,0|0|0|57|53|32|32|49,0|0|0|48|32|32|32|32,256|257|209|8240|8224|13105|27|0,0,0,0,1,255,112
437,0,6,4,0,4,0,0,0,150|150|150|150|32|32|48|32,255|255|255|255|27|0|0|0,-9|9|-9|9|53|32|32|51,0|0|0|0|32|32|32|32,0|0|0|0|32|32|48|32,0|0|14|14|27|0|0|0,256|257|256|257|8249|13600|8224|11552,0,0,0,1,255,112
438,0,6,3,0,3,0,0,0,151|151|150|50|53|32|32|49,255|255|255|48|32|32|32|32,-10|10|0|32|32|32|48|32,0|0|-9|51|74|0|0|0,0|0|0|52|48|32|32|49,0|0|0|48|32|32|32|32,256|257|209|8240|8224|13105|8224|8224,0,0,0,1,255,112
439,0,6,4,0,4,0,0,0,151|151|150|150|118|101|115|32,255|255|255|255|32|97|110|100,-10|10|0|0|110|99|104|101,0|0|-9|9|27|0|0|0,0|0|0|0|53|32|32|49,0|0|0|0|32|32|32|32,256|257|209|208|8224|13105|42|0,0,0,0,1,255,112
440,0,6,4,0,4,0,0,0,152|152|151|151|32|32|51|32,255|255|255|255|32|32|49|50,-12|12|0|0|97|117|110|99,0|0|-11|-11|26|0|0|0,0|0|-6|6|53|32|32|52,0|0|0|0|49|52|32|32,256|257|209|209|8224|49|32|0,0,0,0,1,255,112
441,0,6,4,0,4,0,0,0,153|153|151|151|32|32|51|32,255|255|255|255|32|32|49|50,-12|12|0|0|0|0|0|48,0|0|-11|-11|32|52|53|32,0|0|-6|6|32|32|48|32,0|0|0|0|48|32|32|32,256|257|209|209|13366|8246|13088|8249,0,0,0,1,255,112
442,0,6,5,0,5,0,0,0,151|151|151|151|151|32|32|49,255|255|255|255|255|0|0|48,0|-10|10|-10|10|49|57|32,-11|0|0|0|0|45|54|32,0|0|0|0|0|32|32|32,0|7|7|-7|-7|0|0|48,209|256|257|256|257|8224|11552|8243,0,0,0,1,255,112
443,0,6,6,0,6,0,0,0,151|151|151|151|151|154|56|32,255|255|255|255|255|255|110|32,0|-10|10|-10|10|0|-68|3,-11|0|0|0|0|13|0|49,0|0|0|0|0|0|57|32,0|7|7|-7|-7|0|48|32,209|256|257|256|257|208|0|12544,0,0,0,1,255,112
444,0,2,1,9,1,0,0,0,2|32|32|32|48|32|32|32,10|53|27|0|0|0|0|49,0|54|57|32|32|49|57|32,5|48|32|32|32|32|48|32,0|32|32|32|48|32|32|32,0|52|27|0|0|0|0|49,172|8249|12576|8249|12320|8224|8224|8240,0,0,0,0,255,112
445,0,2,1,0,1,0,0,0,1|0|0|0|0|49|49|55,255|32|32|49|57|32|32|48,0|32|32|32|52|32|32|32,9|32|48|32|32|32|49|54,0|32|32|32|32|32|32|84,0|110|103|117|101|32|77|111,39|8307|30031|29812|27|0|12544|14129,0,0,0,25,255,112
446,0,2,1,0,1,0,0,0,1|32|48|32|32|32|49|54,255|0|0|0|0|49|49|55,0|32|32|51|49|32|32|48,12|32|32|32|48|32|32|32,0|32|48|32|32|32|49|54,0|32|49|32|32|32|32|76,6|25454|8296|17744|30|0|12544|14385,0,0,0,13,255,192
447,0,4,1,5,1,0,0,0,4|32|48|32|32|32|49|54,255|32|48|116|27|0|0|0,0|49|49|57|48|32|32|49,7|32|32|48|32|32|32|45,0|32|32|32|32|32|48|32,0|32|49|54|27|0|0|0,582|14641|8248|12576|8249|12320|8224|8224,0,0,0,26,255,208
448,0,3,1,0,1,0,0,0,2|110|60|0|0|0|0|49,255|52|48|32|32|49|57|32,0|54|32|32|32|32|49|32,10|32|32|32|48|32|32|32,0|57|32|32|32|32|32|32,0|83|116|101|112|32|53|32,126|24908|28277|26723|20512|11040|17952|29289,1,0,0,16,255,208
449,0,2,1,0,1,0,0,0,1|32|45|54|32|32|32|32,255|32|32|32|32|32|48|32,0|32|49|54|27|0|0|0,14|49|50|52|48|32|32|49,0|32|45|54|32|32|32|32,0|32|32|32|32|32|48|32,99|13617|27|0|12544|13362|8240|12576,0,0,0,20,255,112
450,0,8,1,0,1,0,0,0,128|32|49|52|27|0|0|0,255|49|50|52|48|32|32|49,-7|32|45|54|32|32|32|32,20|32|32|32|32|32|48|32,0|32|49|48|27|0|0|0,0|49|50|52|48|32|32|51,171|12320|8224|8224|12337|8224|8224|8240,0,0,0,7,98,80
451,0,3,1,0,1,0,0,0,2|32|32|48|32|32|32|32,255|48|32|32|32|32|48|32,0|32|49|52|27|0|0|0,9|49|50|55|48|32|32|49,0|32|32|48|32|32|32|32,0|32|32|32|32|32|48|32,59|14641|27|0|12544|14130|8240|12576,0,0,0,1,255,48
452,0,4,1,0,1,0,0,0,1|32|49|54|27|0|0|0,255|49|50|55|48|32|32|49,0|32|32|48|32|32|32|32,10|32|32|32|32|32|48|32,0|32|49|53|27|0|0|0,0|49|50|55|48|32|32|49,27|12320|8224|8224|8240|8224|8224|8240,0,0,0,13,255,192
453,0,4,2,0,2,0,0,0,1|1|32|48|32|32|32|32,255|255|32|32|32|32|48|32,0|0|49|48|27|0|0|0,10|10|50|55|48|32|32|51,-4|4|32|48|32|32|32|32,12|12|32|32|32|32|48|32,20|20|27|0|12544|14130|8240|13088,0,0,0,13,255,112
454,0,8,1,0,1,0,0,0,5|32|49|52|0|0|0|0,255|101|50|0|0|0|0|49,0|55|48|32|32|49|57|32,11|48|32|32|32|32|52|32,0|32|32|32|48|32|32|32,0|54|32|32|32|32|32|32,262|28271|30055|8293|28493|25974|8307|30031,0,0,0,6,255,208
455,0,10,1,0,1,0,0,0,10|48|32|32|32|32|48|32,255|32|32|32|48|32|32|32,0|54|42|0|0|0|0|49,11|55|56|32|32|51|49|32,0|48|32|32|32|32|48|32,0|32|32|32|48|32|32|32,263|8224|8241|8224|19488|30049|25454|8296,0,0,0,6,255,208
456,0,12,1,0,1,0,0,0,20|48|32|32|32|32|48|32,255|32|32|32|48|32|32|32,0|54|32|32|48|108|27|0,11|0|0|49|51|49|48|32,0|49|57|32|32|48|32|32,0|45|52|32|32|32|32|32,264|8224|13873|27|0|12544|12595|8248,0,0,0,6,255,208
457,0,14,1,0,1,0,0,0,40|32|32|32|49|54|0|0,255|0|0|105|45|0|0|0,0|49|51|50|48|32|32|49,11|32|45|49|32|32|32|32,0|32|32|32|32|32|48|32,0|32|49|53|32|32|32|32,265|31045|29541|27936|30319|8293|28265|27,0,0,0,6,255,208
458,0,3,1,0,1,0,0,0,1|32|49|32|32|32|32|32,255|32|32|32|49|52|56|0,0|0|0|49|51|50|48|32,9|54|50|32|32|50|49|32,0|32|32|32|32|32|32|32,0|32|32|32|32|32|32|32,58|8224|28494|29545|8293|8237|25153|30063,0,0,0,25,255,112
459,0,2,1,0,1,0,0,0,4|49|51|50|53|32|32|49,255|32|45|50|32|32|32|32,0|32|32|32|32|32|48|32,9|32|49|53|32|32|32|32,0|32|69|121|101|115|32|109,0|118|101|32|105|110|27|0,59|12544|12851|8245|12576|8249|12832|8224,0,0,0,25,255,112
460,0,2,1,0,1,0,0,0,8|0|0|49|51|50|54|32,255|49|57|32|32|50|32|32,0|32|48|32|32|32|32|32,9|32|32|32|49|53|32|32,0|32|32|32|69|121|101|115,0|109|111|118|101|32|105|110,60|0|12544|12851|8246|12576|8249|12845,0,0,0,25,255,112
461,0,2,3,0,3,0,0,0,6|5|5|0|0|49|51|50,255|255|255|49|57|32|45|50,0|-2|2|32|48|32|32|32,9|8|8|32|32|32|49|53,0|-2|2|32|32|32|69|121,0|0|0|109|111|118|101|32,59|279|280|12544|12851|8247|12576|8249,0,0,0,25,255,112
462,0,2,4,0,4,0,0,0,253|253|4|4|0|0|0|49,255|255|255|255|32|49|57|32,0|0|0|0|32|32|48|32,9|9|9|9|48|32|32|32,0|0|-10|10|32|32|32|32,-7|7|9|9|32|109|111|118,600|619|581|581|12544|12851|8248|12576,0,0,0,25,255,208
