id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
95,0,10,4,0,4,0,0,0,196|197|4|4|0|0|0|0,255|255|121|121|0|0|0|0,-12|12|-6|6|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,45|7|45|7|0|0|0|0,0,0,0,27,1,208
96,0,10,2,0,2,0,0,0,196|4|0|0|0|0|0|0,255|121|0|0|0|0|0|0,-12|-6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,45|45|0|0|0|0|0|0,0,0,0,27,1,208
97,0,10,2,0,2,0,0,0,197|4|0|0|0|0|0|0,255|121|0|0|0|0|0|0,12|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,7|7|0|0|0|0|0|0,0,0,0,27,1,208
98,20,0,1,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,14|14|14|14|14|14|14|14,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,0,0,0,1,255,208
99,20,0,1,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-2|-1|0|1|2|1|0|-1,14|14|14|14|14|14|14|14,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,0,0,0,1,255,208
100,40,0,2,0,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-2|2|-1|1|0|0|0|0,14|14|14|14|14|14|0|0,-8|8|-4|4|-2|2|0|0,0|0|0|0|0|0|0|0,70|70|70|70|70|70|0|0,0,0,0,1,255,208
101,10,6,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,12|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,252|0|0|0|0|0|0|0,0,0,0,28,255,208
102,10,10,1,0,1,0,0,0,5|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,253|0|0|0|0|0|0|0,0,0,0,27,255,208
103,10,16,1,0,1,0,0,0,10|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,254|0|0|0|0|0|0|0,0,0,0,26,255,208
104,0,0,1,0,1,0,0,0,90|0|0|0|0|0|0|0,250|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,120|0|0|0|0|0|0|0,-24|0|0|0|0|0|0|0,24|0|0|0|0|0|0|0,98|0|0|0|0|0|0|0,0,0,8,1,255,208
105,20,0,1,0,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,-2|0|2|0|0|0|0|0,14|14|14|14|0|0|0|0,-4|0|4|0|0|0|0|0,0|0|0|0|0|0|0|0,70|70|70|70|0|0|0|0,0,0,0,1,255,208
106,20,0,1,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-4|-2|0|2|4|2|0|-2,14|14|14|14|14|14|14|14,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,0,0,0,1,255,208
107,20,0,1,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-4|-2|0|2|4|2|0|-2,14|14|14|14|14|14|14|14,-8|-4|0|4|8|4|0|-4,0|0|0|0|0|0|0|0,70|70|70|70|70|70|70|70,0,0,0,1,255,208
108,40,0,2,0,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-4|4|-2|2|-1|1|0|0,14|14|14|14|14|14|0|0,-8|8|-4|4|-2|2|0|0,0|0|0|0|0|0|0|0,70|70|70|70|70|70|0|0,0,0,0,1,255,208
109,80,3,8,0,8,0,0,0,1|1|1|1|1|1|1|1,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,12|13|14|15|16|17|18|19,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,135|116|116|116|116|116|116|97,0,0,0,8,255,144
110,30,3,1,0,1,0,0,4,3|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,214|0|0|0|0|0|0|0,0,0,0,13,255,208
111,20,3,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-4|-4|0|0|0|0|0|0,5|-5|0|0|0|0|0|0,5|5|0|0|0|0|0|0,0|0|0|0|0|0|0|0,169|169|0|0|0|0|0|0,0,-1,0,1,255,208
112,10,4,1,0,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,-5|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|0|0|0|0|0|0|0,0,0,0,1,255,208
113,10,4,1,0,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|0|0|0|0|0|0|0,0,0,0,1,255,208
114,40,0,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,14|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,142|0|0|0|0|0|0|0,0,0,0,1,255,144
115,10,1,1,2,1,0,0,3,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-8|0|0|0|0|0|0|0,-2|0|0|0|0|0|0|0,112|0|0|0|0|0|0|0,0,0,0,13,255,208
116,10,1,1,2,1,0,0,3,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,-2|0|0|0|0|0|0|0,112|0|0|0|0|0|0|0,0,0,0,13,255,208
117,30,1,1,0,1,0,0,4,5|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,285|0|0|0|0|0|0|0,0,0,0,13,255,208
118,40,3,2,0,2,0,0,0,3|3|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,14|14|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,143|144|0|0|0|0|0|0,0,0,0,13,255,192
119,80,3,1,3,1,0,0,0,10|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,34|0|0|0|0|0|0|0,0,0,0,1,255,144
120,80,4,1,3,1,0,0,0,12|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,30|0|0|0|0|0|0|0,0,0,0,1,255,112
121,10,0,1,0,8,0,0,0,1|1|1|2|1|1|1|1,8|8|8|8|8|8|8|8,-2|-1|0|1|2|1|0|-1,9|10|11|10|9|10|11|10,-4|-2|0|2|4|2|0|-2,0|0|0|0|0|0|0|0,304|304|304|304|304|304|304|304,-1,0,0,4,255,112
122,30,3,3,0,3,0,0,0,2|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,0|0|0|0|0|0|0|0,12|12|12|0|0|0|0|0,0|-6|5|0|0|0|0|0,0|4|4|0|0|0|0|0,107|108|108|0|0|0|0|0,0,0,0,1,255,112
123,320,1,4,0,4,0,0,0,10|10|10|10|0|0|0|0,255|255|255|255|0|0|0|0,0|0|0|0|0|0|0|0,24|24|24|24|0|0|0|0,-6|6|-6|6|0|0|0|0,-6|-6|6|6|0|0|0|0,239|240|258|259|0|0|0|0,0,0,0,1,255,208
124,80,1,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,12|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,108|0|0|0|0|0|0|0,0,0,0,1,255,208
125,10,4,1,0,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,-8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|0|0|0|0|0|0|0,0,0,0,1,255,208
126,10,4,1,0,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|0|0|0|0|0|0|0,0,0,0,1,255,208
127,50,5,5,2,5,0,0,0,3|3|3|3|3|0|0|0,255|255|255|255|255|0|0|0,0|-1|1|-2|2|0|0|0,3|2|2|1|1|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,112|112|112|112|112|0|0|0,0,0,0,6,255,208
128,30,4,1,7,1,0,0,0,4|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,7|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,601|0|0|0|0|0|0|0,0,0,3,13,11,128
129,30,4,1,3,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,107|0|0|0|0|0|0|0,0,0,5,13,12,128
130,50,0,5,10,5,0,0,0,3|2|2|1|1|0|0|0,10|9|9|6|6|0|0|0,0|2|-2|3|-3|0|0|0,13|11|11|10|10|0|0|0,0|0|0|0|0|0|0|0,106|105|105|104|104|0|0|0,153|154|154|157|157|0|0|0,-1,0,0,1,255,144
131,10,4,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,61|0|0|0|0|0|0|0,0,0,0,6,255,208
132,10,4,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,6|0|0|0|0|0|0|0,0|0|0|0|0|0|-49|1,0|101|110|100|68|108|103|73,162|19821|29541|24947|25959|65|235|25927,0,0,0,6,255,208
133,10,4,1,1,1,0,0,0,4|105|110|100|111|119|0|0,255|1|76|111|97|100|83|116,0|105|110|103|65|0|-119|0,6|105|97|108|111|103|66|111,0|80|97|114|97|109|65|0,0|1|83|101|116|82|101|99,168|63|28483|31088|25938|29795|0|234,0,0,0,5,255,208
134,60,4,3,0,3,0,0,0,2|1|1|0|49|2|83|101,255|255|255|108|101|80|111|105,0|5|-5|114|0|0|91|0,10|8|8|101|116|101|70|105,0|0|0|0|-96|2|95|108,0|0|0|97|116|0|57|0,244|227|227|30277|28261|16756|0|502,0,0,0,25,255,208
135,60,4,3,0,3,0,0,0,2|1|1|99|0|0|97|2,255|255|255|83|101|116|86|97,0|5|-5|0|96|2|84|108,-10|-8|-8|116|86|97|108|117,0|0|0|1|71|101|116|80,0|0|0|101|115|115|72|101,244|227|227|26719|29303|29801|101|669,0,0,0,25,255,208
136,120,3,2,2,2,0,0,0,3|3|65|108|108|111|99|0,255|255|76|67|77|97|112|83,0|0|105|110|103|65|0|0,6|6|73|115|66|97|100|87,0|0|116|101|80|116|114|0,0|14|71|101|116|80|114|111,117|136|25939|29795|28521|16750|0|262,0,0,0,0,255,192
137,80,3,4,0,8,0,0,0,3|3|1|1|3|3|1|1,255|255|255|255|255|255|255|255,-10|-10|-8|-8|10|10|8|8,0|0|4|-4|0|0|4|-4,0|-12|0|0|0|12|0|0,0|0|0|0|0|0|0|0,244|244|244|244|244|244|244|244,0,0,0,1,255,208
138,120,4,6,0,6,0,0,0,3|3|2|2|1|1|114|105,255|255|255|255|255|255|73|115,0|0|3|-3|6|-6|105|110,-10|-10|-9|-9|-8|-8|73|0,0|0|0|0|0|0|80|114,0|12|0|0|0|0|0|0,244|244|245|245|244|244|25965|29806,0,0,0,1,255,208
139,20,2,1,0,7,0,0,0,3|3|3|3|3|3|3|65,255|255|255|255|255|255|255|83,-9|-6|-3|0|3|6|9|119,3|5|7|9|7|5|3|0,0|0|0|0|0|0|0|114,0|0|0|0|0|0|0|1,244|244|244|244|244|244|244|28769,0,0,0,1,255,208
140,20,2,1,7,7,0,0,0,3|3|3|3|3|3|3|114,255|255|255|255|255|255|255|101,-9|-6|-3|0|3|6|9|0,-3|-5|-7|-9|-7|-5|-3|111,0|0|0|0|0|0|0|101,0|0|0|0|0|0|0|101,601|601|601|601|601|601|601|0,1,0,0,1,11,128
141,10,1,1,2,1,0,0,4,1|65|0|0|126|1|73|110,255|101|114|108|111|99|107|101,0|69|120|99|104|97|110|103,0|0|15|1|71|101|116|80,0|105|118|97|116|101|80|114,0|102|105|108|101|83|101|99,226|28271|65|42|28483|28781|29281|18021,0,0,0,13,255,208
142,30,3,3,0,3,0,0,0,1|1|1|112|116|105|111|110,255|255|255|0|71|101|116|68,0|-1|1|101|84|121|112|101,0|0|0|1|73|110|105|116,0|0|0|105|122|101|67|114,0|0|0|99|97|108|83|101,304|304|304|89|25924|25964|25972|29251,1,0,0,10,255,208
143,10,0,1,0,2,1,1,7,1|1|108|101|97|115|101|77,8|8|101|120|0|0|239|1,0|0|108|101|97|115|101|83,0|0|97|112|104|111|114|101,-1|1|-19|1|82|101|105|110,0|0|105|97|108|105|122|101,21|20|25449|27745|25939|29795|28521|110,0,0,0,28,255,112
144,50,0,5,0,5,0,0,0,1|1|1|1|1|110|0|0,255|255|255|255|255|118|101|67,0|-1|1|-2|2|97|108|83,-1|-3|-3|-4|-4|110|0|0,0|0|0|0|0|97|116|101,0|0|0|0|0|104|111|114,304|304|304|304|304|28005|20592|29793,1,0,0,10,255,208
145,10,1,1,2,1,0,0,3,2|1|82|101|115|101|116|69,255|101|110|116|0|0|44|2,0|101|116|69|118|101|110|116,0|0|-13|1|82|101|115|117,0|101|84|104|114|101|97|100,-10|0|124|2|87|97|105|116,112|19826|27765|26996|27760|20325|27234|25445,0,0,0,13,255,208
146,10,1,1,2,1,0,0,4,2|68|101|99|114|101|109|101,255|116|0|0|126|2|87|97,0|116|70|111|114|83|105|110,0|108|101|79|98|106|101|99,0|0|49|0|67|111|110|118,0|114|116|84|111|71|108|111,112|18540|28257|27748|101|152|26950|25710,0,0,0,13,255,208
147,30,7,1,2,1,0,0,0,1|99|97|116|105|111|110|0,1|0|70|105|110|100|70|105,0|115|116|67|104|97|110|103,0|78|111|116|105|102|105|99,0|116|105|111|110|65|0|0,0|0|70|105|110|100|78|101,228|26691|28257|25959|28494|26996|26982|24931,0,0,0,0,255,128
148,40,1,1,2,1,0,0,0,0|110|103|80|116|114|87|0,1|2|108|115|116|114|108|101,0|87|0|0|15|2|83|101,0|114|99|104|80|97|116|104,0|0|63|0|67|114|101|97,0|101|70|105|108|101|87|0,247|27719|25199|27745|26963|25978|0|237,0,0,0,0,255,128
149,40,9,1,8,1,0,0,0,4|97|116|101|70|105|108|101,255|97|112|112|105|110|103|65,0|0|-78|1|77|97|112|86,3|101|119|79|102|70|105|108,0|0|109|2|85|110|109|97,0|86|105|101|119|79|102|70,191|101|121|30789|24944|25710|28229|26998,0,0,0,6,255,128
150,120,9,3,6,3,0,0,0,4|4|4|101|97|114|99|104,255|255|255|104|65|0|75|2,0|1|-1|86|111|108|117|109,3|2|2|98|101|108|65|0,0|0|0|101|116|65|67|80,0|0|0|1|71|101|116|86,191|191|191|26222|29295|24941|26996|28271,0,0,0,6,255,128
151,0,6,1,0,2,0,0,0,4|4|108|0|253|0|71|101,255|255|111|103|105|99|97|108,0|0|105|118|101|115|0|0,5|5|71|101|116|86|101|114,-4|4|111|110|69|120|65|0,0|0|70|111|114|109|97|116,72|72|26465|16741|0|43|28483|28781,1,0,0,5,255,208
152,0,6,1,0,1,0,0,0,4|97|108|70|105|108|101|84,255|109|101|84|111|70|105|108,0|84|105|109|101|0|-113|0,5|105|108|101|84|105|109|101,-1|111|68|111|115|68|97|116,-4|84|105|109|101|0|-18|0,72|18036|27753|21605|28009|101|354|27719,1,0,0,5,255,208
153,0,2,2,3,8,2,10,0,6|8|6|6|6|6|6|6,255|255|255|255|255|255|255|255,8|-8|10|-10|10|-10|13|-13,-12|-12|-13|-13|-10|-10|-6|-6,0|0|0|0|0|0|0|0,24|24|24|24|24|24|24|24,214|214|214|214|214|214|214|214,0,0,0,4,255,208
154,120,3,2,2,2,0,0,0,3|3|85|1|71|108|111|98,255|255|65|100|100|65|116|111,0|0|0|0|60|0|67|114,6|6|116|101|70|105|108|101,0|0|72|2|83|101|116|84,-14|0|101|97|100|80|114|105,117|136|121|319|25927|21620|28005|18032,0,0,0,26,255,192
155,0,3,1,0,1,0,0,0,2|114|114|101|110|116|68|105,255|101|99|116|111|114|121|65,0|0|35|2|83|101|116|67,10|114|114|101|110|116|68|105,0|101|99|116|111|114|121|65,0|0|42|1|71|101|116|83,59|29810|24912|26740|24910|25965|65|488,0,0,0,25,255,208
156,0,4,1,0,1,0,0,0,3|70|105|108|101|0|165|0,255|108|117|115|104|70|105|108,0|66|117|102|102|101|114|115,10|0|50|2|83|101|116|70,0|108|101|84|105|109|101|0,0|1|71|101|116|77|111|100,60|18533|28257|27748|16741|0|269|25927,0,0,0,25,255,208
157,0,4,1,0,1,0,0,0,4|116|65|0|144|0|70|105,255|101|84|105|109|101|84|111,0|111|99|97|108|70|105|108,10|84|105|109|101|0|-111|0,0|105|108|101|84|105|109|101,0|111|83|121|115|116|101|109,165|25965|0|215|25927|17524|29793|18021,0,0,0,25,255,208
158,0,4,2,0,2,0,0,0,2|2|111|114|109|97|116|65,255|255|170|2|108|115|116|114,0|0|112|65|0|0|53|1,10|10|116|83|121|115|116|101,-6|6|105|114|101|99|116|111,0|0|65|0|19|1|71|101,59|59|24950|25972|29264|26223|27753|21349,0,0,0,25,255,208
159,0,5,3,0,3,0,0,0,3|1|1|100|66|121|116|101,255|255|255|1|79|112|101|110,0|0|0|99|101|115|115|0,10|10|10|101|116|77|111|100,0|-8|8|70|105|108|101|78,0|4|4|65|0|0|43|2,60|58|58|29295|28493|25956|0|617,0,0,0,25,255,208
160,0,5,3,0,3,0,0,0,4|1|1|105|108|116|101|114,255|255|255|1|76|111|97|100,0|0|0|114|97|114|121|65,10|10|10|1|79|112|101|110,0|-9|9|110|116|65|0|0,0|4|4|114|105|116|101|80,165|58|58|29264|26223|27753|21349|29300,0,0,0,25,255,208
161,0,5,3,0,3,0,0,0,2|2|2|109|101|0|144|1,255|255|255|84|104|107|49|54,0|0|0|114|111|108|111|103,10|10|10|1|75|51|50|84,0|-10|10|54|51|50|69|112,0|4|4|103|0|0|-79|1,59|59|59|30825|0|616|28245|24909,0,0,0,25,255,208
162,0,5,3,0,3,0,0,0,3|2|2|67|111|110|110|101,255|255|255|50|0|0|169|1,0|0|0|72|73|110|115|116,10|10|10|0|-42|1|81|84,0|-10|10|117|110|107|0|0,0|4|4|77|97|112|76|83,60|59|59|24400|56|523|21843|19822,0,0,0,25,255,208
163,0,5,5,0,5,0,0,0,3|2|2|1|1|83|95|73,255|255|255|255|255|95|49|50,0|0|0|0|0|85|110|77,10|10|10|10|10|73|80|95,0|-10|10|-18|18|50|0|0,0|4|4|8|8|112|76|83,60|59|59|58|58|0|516|21843,0,0,0,25,255,208
164,0,5,5,0,5,0,0,0,3|2|2|2|2|77|97|112,255|255|255|255|255|95|69|66,0|0|0|0|0|0|5|2,10|10|10|10|10|112|76|83,0|-10|10|-20|20|66|80|95,0|4|4|8|8|1|77|97,60|59|59|59|59|19568|83|417,0,0,0,25,255,208
165,0,5,5,0,5,0,0,0,5|2|2|2|2|70|114|101,255|255|255|255|255|111|99|97,0|0|0|0|0|99|0|0,10|10|10|10|10|97|100|67,0|-10|10|-24|24|114|0|0,0|4|4|8|8|97|100|82,62|59|59|59|59|29254|25957|26956,0,0,0,25,255,208
166,0,3,1,0,1,0,0,0,2|117|110|116|0|0|214|0,255|101|116|67|117|114|114|101,0|116|84|104|114|101|97|100,10|100|0|0|-93|1|76|111,0|97|108|83|105|122|101|0,0|2|108|115|116|114|99|112,59|65|566|25939|19572|29537|17780|29298,0,0,0,25,255,208
167,0,3,2,0,2,0,0,0,1|1|0|0|23|1|71|101,255|255|114|111|99|65|100|100,-3|3|115|115|0|0|-107|1,9|9|97|100|76|105|98|114,-4|4|121|69|120|65|0|0,0|0|108|115|116|114|99|109,201|202|339|25927|22388|28265|28516|29559,0,0,0,25,255,208
168,0,4,3,0,3,0,0,0,1|1|1|112|121|65|0|0,255|255|255|108|119|114|105|116,-3|3|0|2|95|108|108|115,9|9|10|0|-74|1|77|111,-4|4|0|105|108|101|65|0,0|0|0|108|99|108|111|115,201|202|58|25970|25697|0|593|27731,0,0,0,25,255,208
169,0,4,3,0,3,0,0,0,1|1|2|0|37|0|67|108,255|255|255|72|97|110|100|108,-7|7|0|0|67|114|101|97,7|7|10|104|114|101|97|100,-5|5|0|2|108|115|116|114,0|0|0|65|0|0|-36|0,163|164|59|18027|25970|21349|24944|25955,0,0,0,25,255,208
170,0,5,5,0,5,0,0,0,1|1|1|1|1|116|101|0,255|255|255|255|255|114|99|97,-7|7|0|-3|3|0|70|105,7|7|10|9|9|115|101|0,-5|5|0|-4|4|100|70|105,0|0|0|0|0|108|101|65,163|164|58|201|202|16741|29812|26994,0,0,0,25,255,208
171,0,5,5,0,5,0,0,0,1|1|2|1|1|101|65|0,255|255|255|255|255|116|101|109,-7|7|0|-3|3|111|70|105,7|7|10|9|9|101|0|0,-5|5|0|-4|4|67|117|114,0|0|0|0|0|114|111|99,163|164|59|201|202|17523|29793|21605,0,0,0,25,255,208
172,0,5,3,0,3,0,0,0,3|3|1|114|99|112|121|87,255|255|255|2|108|115|116|114,-7|7|0|87|0|0|-69|1,7|7|10|116|105|66|121|116,-5|5|0|87|105|100|101|67,0|0|0|0|-64|0|82|101,121|122|58|30060|16741|0|153|25938,0,0,0,25,255,208
173,0,5,3,0,3,0,0,0,3|3|2|116|86|97|108|117,255|255|255|65|0|0|157|0,-7|7|0|68|101|108|101|116,7|7|10|121|65|0|-97|0,-5|5|0|68|101|108|101|116,0|0|0|108|117|101|65|0,121|122|59|30062|19309|31077|65|165,0,0,0,25,255,208
174,0,5,5,0,5,0,0,0,3|3|1|1|1|101|114|121,255|255|255|255|255|101|121|65,-7|7|0|-3|3|101|103|67,7|7|10|9|9|75|101|121,-5|5|0|-4|4|0|82|101,0|0|0|0|0|75|101|121,121|122|58|201|202|28524|25971|25931,0,0,0,25,255,208
175,0,5,5,0,5,0,0,0,3|3|2|1|1|72|82|101,255|255|255|255|255|83|86|97,-7|7|0|-3|3|0|43|0,7|7|10|9|9|115|67|111,-5|5|0|-4|4|84|121|112,0|0|0|0|0|0|80|97,121|122|59|201|202|127|18515|30033,0,0,0,25,255,208
176,0,5,5,0,5,0,0,0,3|3|2|2|2|101|103|83,255|255|255|255|255|65|0|0,-7|7|0|-3|3|115|76|111,7|7|10|9|9|114|121|77,-5|5|0|-4|4|101|0|0,0|0|0|0|0|65|112|112,121|122|59|279|280|172|29779|17522,0,0,0,25,255,208
177,0,8,1,0,1,0,0,0,251|116|104|65|0|0|77|0,255|97|116|104|82|101|108|97,0|105|118|101|80|97|116|104,2|111|65|0|9|0|80|97,0|104|65|100|100|69|120|116,0|110|115|105|111|110|65|0,65|24912|26740|24909|25963|29264|29797|31092,1,0,0,10,255,208
178,0,8,2,0,2,0,0,0,251|251|80|97|116|104|67|97,255|255|110|105|99|97|108|105,-1|1|65|0|126|0|83|72,2|2|101|114|121|86|97|108,2|2|69|120|65|0|69|0,0|0|116|104|77|97|107|101,65|65|28005|28486|25708|29285|65|101,1,0,0,10,255,208
179,0,8,1,0,1,0,0,0,252|111|108|100|101|114|65|0,255|0|83|116|114|67|109|112,0|65|0|0|13|0|80|97,4|104|66|117|105|108|100|82,0|111|116|65|0|0|25|0,0|97|116|104|67|114|101|97,64|29254|28015|29269|16748|0|210|29269,1,0,0,10,255,208
180,0,8,3,0,3,0,0,0,251|251|251|0|85|114|108|73,255|255|255|0|206|0|85|114,-2|2|0|109|98|105|110|101,2|2|2|0|83|116|114|84,-10|10|0|116|69|120|65|0,0|0|0|97|116|104|82|101,65|65|65|25972|29550|28521|16750|0,1,0,0,10,255,208
181,0,8,2,0,2,0,0,0,252|252|78|87|0|0|75|0,255|255|116|104|81|117|111|116,-1|1|112|97|99|101|115|65,2|2|79|0|80|97|116|104,-7|7|109|111|118|101|65|114,9|9|65|0|-63|0|83|116,75|75|16713|0|192|29779|21362|29300,1,0,0,10,255,208
182,0,8,4,0,4,0,0,0,251|251|250|250|0|0|61|0,255|255|255|255|73|115|85|78,0|0|0|0|118|101|114|83,3|3|3|3|65|0|37|0,-6|6|-6|6|71|101|116|65,-7|-7|7|7|0|0|103|0,598|599|617|618|29807|21349|24944|25955,1,0,0,10,255,208
183,0,8,6,0,6,0,0,0,251|251|250|250|251|251|97|115,255|255|255|255|255|255|80|97,0|0|0|0|-1|1|104|83,3|3|3|3|2|2|3|0,-6|6|-6|6|-14|14|117|80,-7|-7|7|7|0|0|73|68,598|599|617|618|65|65|32768|25158,1,0,0,10,255,208
184,0,8,8,0,8,0,0,0,251|251|250|250|251|251|250|250,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,3|3|3|3|3|3|3|3,-18|-6|-18|-6|6|18|6|18,-7|-7|7|7|-7|-7|7|7,598|599|617|618|598|599|617|618,1,0,0,10,255,208
185,0,8,4,0,4,0,0,0,251|251|251|251|8|0|198|98,255|255|255|255|8|0|244|98,0|0|0|0|8|0|42|99,3|3|3|3|8|0|90|99,-6|6|-6|6|8|0|-122|99,-7|-7|7|7|8|0|-80|99,596|597|615|616|8|151|32768|153,1,0,0,10,255,208
186,0,8,6,0,6,0,0,0,251|251|251|251|251|251|118|101,255|255|255|255|255|255|83|101,0|0|0|0|-1|1|103|110,3|3|3|3|2|2|115|116,-6|6|-6|6|-14|14|-43|0,-7|-7|7|7|0|0|101|99,596|597|615|616|65|65|25927|17012,1,0,0,10,255,208
187,0,8,8,0,8,0,0,0,251|251|251|251|251|251|251|251,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,3|3|3|3|3|3|3|3,-18|-6|-18|-6|6|18|6|18,-7|-7|7|7|-7|-7|7|7,596|597|615|616|596|597|615|616,1,0,0,10,255,208
188,0,0,1,0,3,0,0,0,1|0|0|1|83|101|116|84,255|255|255|67|111|108|111|114,101|101|101|0|71|101|116|80,14|14|14|108|0|0|-123|0,0|0|0|67|108|105|112|66,4|4|4|0|-55|0|71|101,289|293|293|29816|28261|20596|26991|29806,0,0,0,6,255,208
